samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Mercuri_c1	560	1	321	Abies	Abies	TRSH
Mercuri_c1	2271	4	2	Acer campestre-type	Acer campestre-type	TRSH
Mercuri_c1	155	16	155	Alnus glutinosa-type	Alnus glutinosa-type	TRSH
Mercuri_c1	1377	1	586	Ambrosia-type	Ambrosia	HERB
Mercuri_c1	7	7	7	Artemisia	Artemisia	HERB
Mercuri_c1	3600	6	818	Avena/Triticum-group	Avena/Triticum-type	HERB
Mercuri_c1	12	2	12	Betula	Betula	TRSH
Mercuri_c1	764	1	764	Cannabis	Cannabis sativa	HERB
Mercuri_c1	651	1	205	Cannabis/Humulus	Humulus/Cannabis	HERB
Mercuri_c1	563	4	16	Carpinus betulus	Carpinus betulus	TRSH
Mercuri_c1	3668	44	70	Carpinus orientalis/Ostrya carpinifolia	Ostrya/Carpinus orientalis	TRSH
Mercuri_c1	441	50	19	Castanea	Castanea sativa	TRSH
Mercuri_c1	576	1	340	Cedrus	Cedrus	TRSH
Mercuri_c1	3718	1	177	cf. Cytisus	Indeterminable: unknown	INUN
Mercuri_c1	3742	1	177	cf. Pyrus	Indeterminable: unknown	INUN
Mercuri_c1	3765	1	177	cf. Ziziphus	Indeterminable: unknown	INUN
Mercuri_c1	769	17	24	Chenopodiaceae/Amaranthaceae	Chenopodiaceae/Amaranthaceae	HERB
Mercuri_c1	447	3	25	Cichorioideae	Asteraceae subf. Cichorioideae	HERB
Mercuri_c1	3812	1	28	Clematis vitalba-group	Clematis	TRSH
Mercuri_c1	201	15	31	Corylus	Corylus	TRSH
Mercuri_c1	3860	1	13	Cruciferae undiff.	Brassicaceae	HERB
Mercuri_c1	3868	2	3868	Cyperaceae	Cyperaceae	AQUA
Mercuri_c1	192	12	42	Fagus	Fagus	TRSH
Mercuri_c1	45	3	45	Filipendula	Filipendula	HERB
Mercuri_c1	1047	12	47	Fraxinus excelsior-type	Fraxinus excelsior-type	TRSH
Mercuri_c1	605	1	93	Galium-type	Rubiaceae	HERB
Mercuri_c1	4019	65	80	Gramineae wild grass-group	Poaceae	HERB
Mercuri_c1	1069	1	1069	Helleborus viridis-type	Helleborus viridis-type	HERB
Mercuri_c1	4056	14	258	Hordeum-group	Hordeum-type	HERB
Mercuri_c1	4057	5	261	Hornungia-type	Hornungia-type	HERB
Mercuri_c1	1573	1	828	Humulus	Humulus lupulus	HERB
Mercuri_c1	57	1	57	Juglans	Juglans	TRSH
Mercuri_c1	738	30	203	Juniperus-type	Juniperus-type	TRSH
Mercuri_c1	2800	1	1832	Linaria-type	Linaria-type	HERB
Mercuri_c1	692	13500	692	Lycopodium (added)	Lycopodium (added)	NOPO
Mercuri_c1	559	15	559	Lycopodium (counted)	Lycopodium (counted)	NOPO
Mercuri_c1	4212	22	376	Myriophyllum spicatum-type	Myriophyllum spicatum	AQUA
Mercuri_c1	4281	2	74	Phillyrea angustifolia-type	Phillyrea	TRSH
Mercuri_c1	4313	1	77	Pistacia cf. P. terebinthus	Pistacia	TRSH
Mercuri_c1	4317	2	270	Plantago cf. P. afra	Plantago	HERB
Mercuri_c1	1075	3	60	Plantago lanceolata-type	Plantago lanceolata-type	HERB
Mercuri_c1	1854	2	270	Plantago undiff.	Plantago	HERB
Mercuri_c1	78	2	78	Platanus	Platanus	TRSH
Mercuri_c1	1078	1	262	Polygonum aviculare-type	Polygonum aviculare-type	HERB
Mercuri_c1	81	1	81	Populus	Populus	TRSH
Mercuri_c1	82	1	82	Prunus	Prunus-type	TRSH
Mercuri_c1	4408	4	146	Pteridophyta spore	Monolete fern spores	VACR
Mercuri_c1	437	140	86	Quercus deciduous	Quercus robur-type	TRSH
Mercuri_c1	2429	9	274	Ranunculus-type	Ranunculus-type	HERB
Mercuri_c1	4460	64	4460	Rebedded	Rebedded	INUN
Mercuri_c1	727	2	94	Rumex	Rumex/Oxyria	HERB
Mercuri_c1	99	6	99	Salix	Salix	TRSH
Mercuri_c1	4543	2	883	Sample wet volume (ml)	Sample volume (ml)	NOPO
Mercuri_c1	1231	31	1231	Silene vulgaris-type	Silene vulgaris-type	HERB
Mercuri_c1	1403	8	246	Sinapis-type	Sinapis-type	HERB
Mercuri_c1	4610	3	4608	Sparganium emersum-type	Sparganium emersum-type	AQUA
Mercuri_c1	4637	4	244	Stachys sylvatica-type	Galeopsis-type	HERB
Mercuri_c1	1234	1	914	Typha latifolia-type	Typha latifolia-type	AQUA
Mercuri_c1	4756	2	4756	Vitis	Vitis	LIAN
Mercuri_c1	812	1	423	Zea mays	Zea mays	HERB
Mercuri_c1	44	15	44	Fraxinus ornus	Fraxinus ornus	TRSH
Mercuri_c1	68	28	68	Olea europaea	Olea europaea	TRSH
Mercuri_c1	75	49	75	Pinus	Pinus	TRSH
Mercuri_c1	154	7	154	Ulmus	Ulmus/Zelkova	TRSH
Mercuri_c1	227	11	227	Mercurialis	Mercurialis	HERB
Mercuri_c1	657	1	108	Potamogeton	Potamogeton-type	AQUA
Mercuri_c1	1052	52	85	Quercus ilex-type	Quercus ilex-type	TRSH
Mercuri_c1	3521	16	155	Alnus incana/cordata-type	Alnus glutinosa-type	TRSH
Mercuri_c1	3796	1	3796	Cistus	Cistus	HERB
Mercuri_c1	4612	4	4611	Sparganium erectum-type	Sparganium erectum	AQUA
Mercuri_c1	4655	2	259	Thalictrum flavum-type	Thalictrum flavum-type	HERB
Mercuri_c1	4718	3	453	Urtica dioica-type	Urtica dioica-type	HERB
