samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Miras_h1	560	1	321	Abies	Abies	TRSH
Miras_h1	6	1	6	Apiaceae	Apiaceae	HERB
Miras_h1	761	3	160	Asteroideae	Asteraceae subf. Asteroideae	HERB
Miras_h1	12	22	12	Betula	Betula	TRSH
Miras_h1	3645	2	3645	Calluna	Calluna vulgaris	DWAR
Miras_h1	16	1	16	Carpinus	Carpinus betulus	TRSH
Miras_h1	441	1	19	Castanea	Castanea sativa	TRSH
Miras_h1	201	7	31	Corylus	Corylus	TRSH
Miras_h1	1248	8	1248	Fagopyrum	Fagopyrum	HERB
Miras_h1	192	9	42	Fagus	Fagus	TRSH
Miras_h1	190	2	190	Fraxinus	Fraxinus	TRSH
Miras_h1	1475	2	93	Galium	Rubiaceae	HERB
Miras_h1	123	5	123	Larix	Larix/Pseudotsuga	TRSH
Miras_h1	442	3	68	Olea	Olea europaea	TRSH
Miras_h1	126	12	126	Picea	Picea	TRSH
Miras_h1	75	38	75	Pinus	Pinus	TRSH
Miras_h1	724	5	270	Plantago	Plantago	HERB
Miras_h1	60	2	60	Plantago lanceolata	Plantago lanceolata-type	HERB
Miras_h1	80	59	80	Poaceae	Poaceae	HERB
Miras_h1	189	115	189	Quercus	Quercus	TRSH
Miras_h1	92	1	92	Rosaceae	Rosaceae	TRSH
Miras_h1	727	2	94	Rumex	Rumex/Oxyria	HERB
Miras_h1	99	1	99	Salix	Salix	TRSH
Miras_h1	1098	20	177	Varia	Indeterminable: unknown	INUN
Miras_h1	5	8	5	Alnus	Alnus	TRSH
Miras_h1	22	20	22	Cerealia	Cerealia-type	HERB
Miras_h1	57	1	57	Juglans	Juglans	TRSH
Miras_h1	135	1	135	Ranunculaceae	Ranunculaceae	HERB
Miras_h1	173	1	173	Scrophulariaceae	Scrophulariaceae (colporate-reticulate)	HERB
Miras_h1	416	3	279	Trilete spores	Trilete spore(s)	VACR
Miras_h1	576	1	340	Cedrus	Cedrus	TRSH
