samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Feurdean_b1	1360	176	559	Lycopodium marker	Lycopodium (counted)	NOPO
Feurdean_b1	5	4	5	Alnus	Alnus	TRSH
Feurdean_b1	7	10	7	Artemisia	Artemisia	HERB
Feurdean_b1	33	4	33	Cyperaceae	Cyperaceae	HERB
Feurdean_b1	80	8	80	Poaceae	Poaceae	HERB
Feurdean_b1	99	4	99	Salix	Salix	TRSH
Feurdean_b1	112	2	112	Thalictrum	Thalictrum	HERB
Feurdean_b1	130	7	130	Ericaceae	Ericales (tetrad)	DWAR
Feurdean_b1	144	232	144	Sphagnum	Sphagnum	BRYO
Feurdean_b1	201	4	31	Corylus	Corylus	TRSH
Feurdean_b1	540	1	540	Vaccinium	Vaccinium	TRSH
Feurdean_b1	560	4	321	Abies	Abies	TRSH
Feurdean_b1	561	4	129	Alnus viridis	Alnus viridis	TRSH
Feurdean_b1	783	4	783	Picea abies	Picea abies-type	TRSH
Feurdean_b1	788	160	125	Pinus sylvestris	Pinus sylvestris-type	TRSH
Feurdean_b1	1361	25	124	Pinus sibirica	Pinus cembra-type	TRSH
Feurdean_b1	1362	148	12	Betula tree	Betula	TRSH
Feurdean_b1	1363	20	127	Betula nana	Betula nana-type	DWAR
Feurdean_b1	1368	2	79	Plantago sp./major	Plantago major	HERB
Feurdean_b1	1370	8	279	Spores trilete	Trilete spore(s)	VACR
