samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Atanassova_d1	560	3	321	Abies	Abies	TRSH
Atanassova_d1	5	24	5	Alnus	Alnus	TRSH
Atanassova_d1	3546	21	3	Anthemideae	Matricaria-type	HERB
Atanassova_d1	6	16	6	Apiaceae	Apiaceae	HERB
Atanassova_d1	12	66	12	Betula	Betula	TRSH
Atanassova_d1	563	47	16	Carpinus betulus	Carpinus betulus	TRSH
Atanassova_d1	1065	1	22	Cerealia-type	Cerealia-type	HERB
Atanassova_d1	24	42	24	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB
Atanassova_d1	3824	34	25	Compositae subf. Cichorioideae	Asteraceae subf. Cichorioideae	HERB
Atanassova_d1	192	93	42	Fagus	Fagus	TRSH
Atanassova_d1	1047	5	47	Fraxinus excelsior-type	Fraxinus excelsior-type	TRSH
Atanassova_d1	126	45	126	Picea	Picea	TRSH
Atanassova_d1	75	1276	75	Pinus	Pinus	TRSH
Atanassova_d1	80	210	80	Poaceae	Poaceae	HERB
Atanassova_d1	189	35	189	Quercus	Quercus	TRSH
Atanassova_d1	135	6	135	Ranunculaceae	Ranunculaceae	HERB
Atanassova_d1	92	11	92	Rosaceae	Rosaceae	TRSH
Atanassova_d1	93	28	93	Rubiaceae	Rubiaceae	HERB
Atanassova_d1	727	12	94	Rumex	Rumex/Oxyria	HERB
Atanassova_d1	187	5	187	Tilia	Tilia	TRSH
Atanassova_d1	154	10	154	Ulmus	Ulmus/Zelkova	TRSH
Atanassova_d1	1411	18	1044	Xanthium-type	Xanthium	HERB
Atanassova_d1	13	155	13	Brassicaceae	Brassicaceae	HERB
Atanassova_d1	120	5	120	Viburnum	Viburnum	TRSH
Atanassova_d1	201	21	31	Corylus	Corylus	TRSH
Atanassova_d1	1034	12	70	Carpinus orientalis	Ostrya/Carpinus orientalis	TRSH
Atanassova_d1	1219	7	649	Geum-type	Geum-type	HERB
Atanassova_d1	2429	20	274	Ranunculus-type	Ranunculus-type	HERB
