samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Kolaczek_h29	7	1	7	Artemisia	Artemisia	HERB
Kolaczek_h29	1376	7	5	Alnus undiff.	Alnus	TRSH
Kolaczek_h29	1380	18	12	Betula undiff.	Betula	TRSH
Kolaczek_h29	24	1	24	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB
Kolaczek_h29	31	3	31	Corylus avellana	Corylus	TRSH
Kolaczek_h29	42	4	42	Fagus sylvatica	Fagus	TRSH
Kolaczek_h29	563	1	16	Carpinus betulus	Carpinus betulus	TRSH
Kolaczek_h29	822	1	22	Cerealia undiff.	Cerealia-type	HERB
Kolaczek_h29	429	4	80	Poaceae undiff.	Poaceae	HERB
Kolaczek_h29	783	3	783	Picea abies	Picea abies-type	TRSH
Kolaczek_h29	1395	114	125	Pinus sylvestris type	Pinus sylvestris-type	TRSH
Kolaczek_h29	189	7	189	Quercus	Quercus	TRSH
Kolaczek_h29	1409	1	652	Urtica undiff.	Urtica	HERB
Kolaczek_h29	1248	1	1248	Fagopyrum	Fagopyrum	HERB
