samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Tonkov_h1	560	33	321	Abies	Abies	TRSH
Tonkov_h1	5	13	5	Alnus	Alnus	TRSH
Tonkov_h1	12	21	12	Betula	Betula	TRSH
Tonkov_h1	13	7	13	Brassicaceae	Brassicaceae	HERB
Tonkov_h1	563	8	16	Carpinus betulus	Carpinus betulus	TRSH
Tonkov_h1	24	3	24	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB
Tonkov_h1	1247	3	772	Dryopteris-type	Dryopteris-type	VACR
Tonkov_h1	192	16	42	Fagus	Fagus	TRSH
Tonkov_h1	45	3	45	Filipendula	Filipendula	HERB
Tonkov_h1	606	2	606	Gentiana	Gentiana	HERB
Tonkov_h1	1219	3	649	Geum-type	Geum-type	HERB
Tonkov_h1	126	55	126	Picea	Picea	TRSH
Tonkov_h1	1049	226	125	Pinus diploxylon-type	Pinus sylvestris-type	TRSH
Tonkov_h1	2420	105	124	Pinus peuce	Pinus cembra-type	TRSH
Tonkov_h1	152	12	86	Quercus robur-type	Quercus robur-type	TRSH
Tonkov_h1	2429	4	274	Ranunculus-type	Ranunculus-type	HERB
Tonkov_h1	727	5	94	Rumex	Rumex/Oxyria	HERB
Tonkov_h1	2	4	2	Acer	Acer campestre-type	TRSH
Tonkov_h1	47	2	47	Fraxinus excelsior	Fraxinus excelsior-type	TRSH
Tonkov_h1	80	12	80	Poaceae	Poaceae	HERB
Tonkov_h1	201	11	31	Corylus	Corylus	TRSH
Tonkov_h1	626	3	512	Potentilla-type	Potentilla-type	HERB
Tonkov_h1	1051	9	84	Quercus cerris-type	Quercus cerris-type	TRSH
Tonkov_h1	2438	3	70	Carpinus orientalis-type	Ostrya/Carpinus orientalis	TRSH
