samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Mercuri_i6	560	1	321	Abies	Abies	TRSH
Mercuri_i6	1796	1	24	Amaranthus	Chenopodiaceae/Amaranthaceae	HERB
Mercuri_i6	24	19	24	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB
Mercuri_i6	761	1	160	Asteroideae	Asteraceae subf. Asteroideae	HERB
Mercuri_i6	1464	1	1301	Carex	Carex	HELO
Mercuri_i6	1813	4	25	Cichorieae	Asteraceae subf. Cichorioideae	HERB
Mercuri_i6	692	10679	692	Lycopodium (added)	Lycopodium (added)	NOPO
Mercuri_i6	1829	23	1829	Kiwi	Actinidia deliciosa	TRSH
Mercuri_i6	245	3	93	Galium type	Rubiaceae	HERB
Mercuri_i6	559	7	559	Lycopodium (counted)	Lycopodium (counted)	NOPO
Mercuri_i6	75	7	75	Pinus	Pinus	TRSH
Mercuri_i6	1837	2	1430	Medicago	Medicago sativa-type	HERB
Mercuri_i6	1839	75	10	Melilotus	Astragalus-type	HERB
Mercuri_i6	1856	258	1856	Pollen Sum	Pollen sums	NOPO
Mercuri_i6	724	8	270	Plantago	Plantago	HERB
Mercuri_i6	727	3	94	Rumex	Rumex/Oxyria	HERB
Mercuri_i6	1855	39	80	Poaceae wild grass group	Poaceae	HERB
Mercuri_i6	1879	6.6	1879	Weight (g)	Weight	NOPO
Mercuri_i6	646	37	114	Trifolium pratense type	Trifolium pratense-type	HERB
Mercuri_i6	812	1	423	Zea mays	Zea mays	HERB
Mercuri_i6	1198	33	115	Trifolium undiff.	Trifolium-type	HERB
