samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Tonkov_g1	1325	8	160	Achillea/Aster-type	Asteraceae subf. Asteroideae	HERB
Tonkov_g1	5	30	5	Alnus	Alnus	TRSH
Tonkov_g1	6	12	6	Apiaceae	Apiaceae	HERB
Tonkov_g1	7	7	7	Artemisia	Artemisia	HERB
Tonkov_g1	13	7	13	Brassicaceae	Brassicaceae	HERB
Tonkov_g1	3650	8	3650	Caltha-type	Caltha-type	HERB
Tonkov_g1	563	4	16	Carpinus betulus	Carpinus betulus	TRSH
Tonkov_g1	1065	2	22	Cerealia-type	Cerealia-type	HERB
Tonkov_g1	24	5	24	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB
Tonkov_g1	1126	10	25	Cichoriaceae	Asteraceae subf. Cichorioideae	HERB
Tonkov_g1	1243	6	603	Cirsium-type	Cirsium	HERB
Tonkov_g1	201	16	31	Corylus	Corylus	TRSH
Tonkov_g1	1247	1	772	Dryopteris-type	Dryopteris-type	VACR
Tonkov_g1	3958	4	3958	Fabaceae	Fabaceae	INUN
Tonkov_g1	192	24	42	Fagus	Fagus	TRSH
Tonkov_g1	45	3	45	Filipendula	Filipendula	HERB
Tonkov_g1	498	2	498	Geranium	Geranium	HERB
Tonkov_g1	52	2	52	Helianthemum	Helianthemum	HERB
Tonkov_g1	2422	2	205	Humulus/Cannabis-type	Humulus/Cannabis	HERB
Tonkov_g1	54	4	54	Hypericum	Hypericum	HERB
Tonkov_g1	57	2	57	Juglans	Juglans	TRSH
Tonkov_g1	1257	2	1257	Knautia	Knautia	HERB
Tonkov_g1	126	52	126	Picea	Picea	TRSH
Tonkov_g1	1049	215	125	Pinus diploxylon-type	Pinus sylvestris-type	TRSH
Tonkov_g1	2420	51	124	Pinus peuce	Pinus cembra-type	TRSH
Tonkov_g1	60	5	60	Plantago lanceolata	Plantago lanceolata-type	HERB
Tonkov_g1	80	51	80	Poaceae	Poaceae	HERB
Tonkov_g1	725	4	262	Polygonum aviculare	Polygonum aviculare-type	HERB
Tonkov_g1	146	4	146	Polypodiaceae	Monolete fern spores	VACR
Tonkov_g1	152	6	86	Quercus robur-type	Quercus robur-type	TRSH
Tonkov_g1	2429	2	274	Ranunculus-type	Ranunculus-type	HERB
Tonkov_g1	727	9	94	Rumex	Rumex/Oxyria	HERB
Tonkov_g1	99	3	99	Salix	Salix	TRSH
Tonkov_g1	491	2	491	Saxifraga	Saxifraga	HERB
Tonkov_g1	1041	7	1041	Scleranthus	Scleranthus	HERB
Tonkov_g1	12	41	12	Betula	Betula	TRSH
Tonkov_g1	560	22	321	Abies	Abies	TRSH
Tonkov_g1	1219	3	649	Geum-type	Geum-type	HERB
Tonkov_g1	3868	2	3868	Cyperaceae	Cyperaceae	AQUA
