samplename	original_varname	acc_varname	groupid	count	percentage
Jahns_h9	Abies	Abies	TRSH	14	3.1746032
Jahns_h9	Alnus	Alnus	TRSH	2	0.45351474
Jahns_h9	Castanea	Castanea sativa	TRSH	1	0.22675737
Jahns_h9	Citrus	Citrus	TRSH	4	0.90702948
Jahns_h9	Ephedra fragilis-type	Ephedra fragilis-type	TRSH	1	0.22675737
Jahns_h9	Eucalyptus	Eucalyptus	TRSH	70	15.873016
Jahns_h9	Genista-type	Genista-type	TRSH	4	0.90702948
Jahns_h9	Juglans	Juglans	TRSH	6	1.3605442
Jahns_h9	Lonicera	Lonicera	TRSH	2	0.45351474
Jahns_h9	Olea	Olea europaea	TRSH	38	8.61678
Jahns_h9	Oleaceae p.p.	Oleaceae p.p.	TRSH	1	0.22675737
Jahns_h9	Pinus	Pinus	TRSH	66	14.965986
Jahns_h9	Quercus evergreen	Quercus ilex-type	TRSH	24	5.4421769
Jahns_h9	Quercus deciduous	Quercus robur-type	TRSH	2	0.45351474
Jahns_h9	Salix	Salix	TRSH	2	0.45351474
Jahns_h9	Vitis	Vitis	TRSH	3	0.68027211
Jahns_h9	Apiaceae	Apiaceae	HERB	22	4.9886621
Jahns_h9	Asphodelus	Asphodelus	HERB	2	0.45351474
Jahns_h9	Asteraceae Tubuliflorae	Asteraceae subf. Asteroideae	HERB	8	1.814059
Jahns_h9	Asteraceae Liguliflorae	Asteraceae subf. Cichorioideae	HERB	12	2.7210884
Jahns_h9	Brassicaceae	Brassicaceae	HERB	4	0.90702948
Jahns_h9	Caryophyllaceae p.p.	Caryophyllaceae p.p.	HERB	4	0.90702948
Jahns_h9	Cerealia p.p.	Cerealia-type	HERB	2	0.45351474
Jahns_h9	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB	8	1.814059
Jahns_h9	Cyperaceae	Cyperaceae	HERB	10	2.2675737
Jahns_h9	Dipsacaceae	Dipsacaceae	HERB	12	2.7210884
Jahns_h9	Galega-type	Galega-type	HERB	2	0.45351474
Jahns_h9	Lamiaceae	Lamiaceae	HERB	6	1.3605442
Jahns_h9	Liliaceae	Liliaceae-type	HERB	6	1.3605442
Jahns_h9	Plantago lagopus-type	Plantago lagopus-type	HERB	4	0.90702948
Jahns_h9	Plantago lanceolata-type	Plantago lanceolata-type	HERB	22	4.9886621
Jahns_h9	Plantago major/P. media	Plantago major/P. media	HERB	4	0.90702948
Jahns_h9	Poaceae	Poaceae	HERB	68	15.419501
Jahns_h9	Polygala	Polygala	HERB	2	0.45351474
Jahns_h9	Rumex	Rumex/Oxyria	HERB	2	0.45351474
Jahns_h9	Veronica-type	Veronica-type	HERB	1	0.22675737
Jahns_h9	Typha latifolia	Typha latifolia	HELO	2	0.45351474
Jahns_h9	Fabaceae p.p.	Fabaceae p.p.	INUN	30	
Jahns_h9	Varia	Indeterminable: unknown	INUN	12	
