samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Mrotzek_a9	5	78	5	Alnus	Alnus	TRSH
Mrotzek_a9	7	3	7	Artemisia	Artemisia	HERB
Mrotzek_a9	12	144	12	Betula	Betula	TRSH
Mrotzek_a9	186	4	16	Carpinus type	Carpinus betulus	TRSH
Mrotzek_a9	192	6	42	Fagus	Fagus	TRSH
Mrotzek_a9	195	1	2	Acer campestre type	Acer campestre-type	TRSH
Mrotzek_a9	201	27	31	Corylus	Corylus	TRSH
Mrotzek_a9	219	7	219	Dryopteris dilatata	Dryopteris dilatata	VACR
Mrotzek_a9	226	2	3	Anthemis type	Matricaria-type	HERB
Mrotzek_a9	814	2	814	Anagallis tenella type	Anagallis tenella-type	HERB
Mrotzek_a9	818	1	818	Avena Triticum group	Avena/Triticum-type	HERB
Mrotzek_a9	823	1	24	Chenopodiaceae and Amaran.	Chenopodiaceae/Amaranthaceae	HERB
Mrotzek_a9	830	7	177	indet. Pollen	Indeterminable: unknown	INUN
Mrotzek_a9	51	1	51	Hedera helix	Hedera	TRSH
Mrotzek_a9	58	2	58	Juniperus	Juniperus communis-type	TRSH
Mrotzek_a9	75	542	75	Pinus	Pinus	TRSH
Mrotzek_a9	99	6	99	Salix	Salix	TRSH
Mrotzek_a9	126	122	126	Picea	Picea	TRSH
Mrotzek_a9	189	19	189	Quercus	Quercus	TRSH
Mrotzek_a9	190	10	190	Fraxinus	Fraxinus	TRSH
Mrotzek_a9	221	2	60	Plantago lanceolata type	Plantago lanceolata-type	HERB
Mrotzek_a9	246	4	246	Sinapis type	Sinapis-type	HERB
Mrotzek_a9	250	2	95	Rumex acetosa type	Rumex acetosa-type	HERB
Mrotzek_a9	256	1	256	Secale cereale	Secale cereale	HERB
Mrotzek_a9	275	2	146	Monolete spore without perine	Monolete fern spores	VACR
Mrotzek_a9	583	1	583	Sambucus nigra type	Sambucus nigra/S. racemosa	TRSH
Mrotzek_a9	827	1	22	Hordeum group	Cerealia-type	HERB
Mrotzek_a9	249	17	80	Wild grass group	Poaceae	HERB
Mrotzek_a9	828	1	828	Humulus lupulus	Humulus lupulus	HERB
Mrotzek_a9	839	1	154	Ulmus glabra type	Ulmus/Zelkova	TRSH
Mrotzek_a9	840	1	453	Urtica dioica type	Urtica dioica-type	HERB
