samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Kuehl_a1	2	5	2	Acer	Acer campestre-type	TRSH
Kuehl_a1	5	49	5	Alnus	Alnus	TRSH
Kuehl_a1	761	1	160	Asteroideae	Asteraceae subf. Asteroideae	HERB
Kuehl_a1	12	50	12	Betula	Betula	TRSH
Kuehl_a1	13	3	13	Brassicaceae	Brassicaceae	HERB
Kuehl_a1	3645	22	3645	Calluna	Calluna vulgaris	DWAR
Kuehl_a1	16	56	16	Carpinus	Carpinus betulus	TRSH
Kuehl_a1	192	339	42	Fagus	Fagus	TRSH
Kuehl_a1	190	3	190	Fraxinus	Fraxinus	TRSH
Kuehl_a1	2422	1	205	Humulus/Cannabis-type	Humulus/Cannabis	HERB
Kuehl_a1	57	1	57	Juglans	Juglans	TRSH
Kuehl_a1	126	20	126	Picea	Picea	TRSH
Kuehl_a1	75	44	75	Pinus	Pinus	TRSH
Kuehl_a1	724	14	270	Plantago	Plantago	HERB
Kuehl_a1	80	62	80	Poaceae	Poaceae	HERB
Kuehl_a1	146	1	146	Polypodiaceae	Monolete fern spores	VACR
Kuehl_a1	189	84	189	Quercus	Quercus	TRSH
Kuehl_a1	135	3	135	Ranunculaceae	Ranunculaceae	HERB
Kuehl_a1	92	7	92	Rosaceae	Rosaceae	TRSH
Kuehl_a1	4520	7	94	Rumex-type	Rumex/Oxyria	HERB
Kuehl_a1	481	1	407	Sambucus	Sambucus	TRSH
Kuehl_a1	154	2	154	Ulmus	Ulmus/Zelkova	TRSH
Kuehl_a1	24	5	24	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB
Kuehl_a1	60	14	60	Plantago lanceolata	Plantago lanceolata-type	HERB
Kuehl_a1	104	9	22	Secale	Cerealia-type	HERB
Kuehl_a1	187	1	187	Tilia	Tilia	TRSH
Kuehl_a1	201	206	31	Corylus	Corylus	TRSH
Kuehl_a1	3003	1	2868	Ranunculus arvensis-type	Ranunculus arvensis-type	HERB
