samplename	original_varname	acc_varname	groupid	count	percentage
Theuerkauf_a15	Alnus	Alnus	TRSH	144	23.64532
Theuerkauf_a15	Betula pubescens-type	Betula pubescens-type	TRSH	96	15.763547
Theuerkauf_a15	Carpinus	Carpinus betulus	TRSH	4	0.65681445
Theuerkauf_a15	Corylus	Corylus	TRSH	18	2.955665
Theuerkauf_a15	Fagus	Fagus	TRSH	17	2.7914614
Theuerkauf_a15	Fraxinus	Fraxinus	TRSH	13	2.134647
Theuerkauf_a15	Picea	Picea	TRSH	6	0.98522167
Theuerkauf_a15	Pinus diploxylon	Pinus sylvestris-type	TRSH	128	21.018062
Theuerkauf_a15	Quercus	Quercus	TRSH	38	6.2397373
Theuerkauf_a15	Salix	Salix	TRSH	6	0.98522167
Theuerkauf_a15	Tilia	Tilia	TRSH	1	0.16420361
Theuerkauf_a15	Ulmus	Ulmus/Zelkova	TRSH	6	0.98522167
Theuerkauf_a15	Artemisia	Artemisia	HERB	6	0.98522167
Theuerkauf_a15	Avena/Triticum-group	Avena/Triticum-type	HERB	2	0.32840722
Theuerkauf_a15	Caryophyllaceae	Caryophyllaceae (periporate excl. Paronychioideae)	HERB	1	0.16420361
Theuerkauf_a15	Secale	Cerealia-type	HERB	9	1.4778325
Theuerkauf_a15	Hordeum	Hordeum-type	HERB	4	0.65681445
Theuerkauf_a15	Plantago lanceolata	Plantago lanceolata-type	HERB	2	0.32840722
Theuerkauf_a15	Gramineae	Poaceae	HERB	59	9.6880131
Theuerkauf_a15	Rumex acetosa-type	Rumex acetosa-type	HERB	3	0.49261084
Theuerkauf_a15	Rumex acetosa/R. acetosella	Rumex acetosa-type	HERB	7	1.1494253
Theuerkauf_a15	Rumex acetosella	Rumex acetosella	HERB	4	0.65681445
Theuerkauf_a15	Sinapis-type	Sinapis-type	HERB	5	0.82101806
Theuerkauf_a15	Urtica dioica	Urtica dioica	HERB	28	4.5977011
Theuerkauf_a15	Monolete fern spores (psilate)	Monolete fern spores	VACR	2	0.32840722
Theuerkauf_a15	Cyperaceae	Cyperaceae	AQUA	3	0.49261084
Theuerkauf_a15	Sparganium emersum-type	Sparganium emersum-type	AQUA	2	0.32840722
Theuerkauf_a15	Indeterminable: unknown	Indeterminable: unknown	INUN	4	
