samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Kolaczek_i23	7	6	7	Artemisia	Artemisia	HERB
Kolaczek_i23	1101	1	1101	Aesculus hippocastanum	Aesculus hippocastanum	TRSH
Kolaczek_i23	1376	4	5	Alnus undiff.	Alnus	TRSH
Kolaczek_i23	563	1	16	Carpinus betulus	Carpinus betulus	TRSH
Kolaczek_i23	1215	1	1111	Avena-type	Avena-type	HERB
Kolaczek_i23	1380	20	12	Betula undiff.	Betula	TRSH
Kolaczek_i23	31	3	31	Corylus avellana	Corylus	TRSH
Kolaczek_i23	45	1	45	Filipendula	Filipendula	HERB
Kolaczek_i23	783	12	783	Picea abies	Picea abies-type	TRSH
Kolaczek_i23	1131	1	33	Cyperaceae undiff.	Cyperaceae	HERB
Kolaczek_i23	60	1	60	Plantago lanceolata	Plantago lanceolata-type	HERB
Kolaczek_i23	189	8	189	Quercus	Quercus	TRSH
Kolaczek_i23	429	7	80	Poaceae undiff.	Poaceae	HERB
Kolaczek_i23	1432	255.5	125	Pinus sylvestris t.	Pinus sylvestris-type	TRSH
Kolaczek_i23	154	2	154	Ulmus	Ulmus/Zelkova	TRSH
Kolaczek_i23	1406	1	153	Tilia cordata	Tilia cordata-type	TRSH
Kolaczek_i23	1409	1	652	Urtica undiff.	Urtica	HERB
