samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Novenko_b6	5	12	5	Alnus	Alnus	TRSH
Novenko_b6	6	4	6	Apiaceae	Apiaceae	HERB
Novenko_b6	7	8	7	Artemisia	Artemisia	HERB
Novenko_b6	134	7	134	Asteraceae	Asteraceae	HERB
Novenko_b6	2257	51	128	Betula alba	Betula pubescens-type	TRSH
Novenko_b6	13	2	13	Brassicaceae	Brassicaceae	HERB
Novenko_b6	757	2	267	Centaurea	Centaurea	HERB
Novenko_b6	22	4	22	Cerealia	Cerealia-type	HERB
Novenko_b6	447	30	25	Cichorioideae	Asteraceae subf. Cichorioideae	HERB
Novenko_b6	201	6	31	Corylus	Corylus	TRSH
Novenko_b6	3868	8	3868	Cyperaceae	Cyperaceae	AQUA
Novenko_b6	190	4	190	Fraxinus	Fraxinus	TRSH
Novenko_b6	1714	4	1549	Lycopodium clavatum	Lycopodium clavatum	VACR
Novenko_b6	4240	2	177	other herbs	Indeterminable: unknown	INUN
Novenko_b6	126	9	126	Picea	Picea	TRSH
Novenko_b6	4305	327	125	Pinus sect. Diploxylon	Pinus sylvestris-type	TRSH
Novenko_b6	1078	2	262	Polygonum aviculare-type	Polygonum aviculare-type	HERB
Novenko_b6	146	25	146	Polypodiaceae	Monolete fern spores	VACR
Novenko_b6	92	1	92	Rosaceae	Rosaceae	TRSH
Novenko_b6	187	33	187	Tilia	Tilia	TRSH
Novenko_b6	154	2	154	Ulmus	Ulmus/Zelkova	TRSH
Novenko_b6	24	16	24	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB
Novenko_b6	80	21	80	Poaceae	Poaceae	HERB
Novenko_b6	144	10	144	Sphagnum	Sphagnum	BRYO
Novenko_b6	189	10	189	Quercus	Quercus	TRSH
Novenko_b6	965	1	183	Lycopodium annotinum	Lycopodium annotinum-type	VACR
Novenko_b6	1287	1	417	Typha latifolia	Typha latifolia	AQUA
