samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Miras_i2	12	17	12	Betula	Betula	TRSH
Miras_i2	3645	4	3645	Calluna	Calluna vulgaris	DWAR
Miras_i2	441	1	19	Castanea	Castanea sativa	TRSH
Miras_i2	22	1	22	Cerealia	Cerealia-type	HERB
Miras_i2	201	1	31	Corylus	Corylus	TRSH
Miras_i2	192	3	42	Fagus	Fagus	TRSH
Miras_i2	473	1	473	Melampyrum	Melampyrum	HERB
Miras_i2	126	7	126	Picea	Picea	TRSH
Miras_i2	75	31	75	Pinus	Pinus	TRSH
Miras_i2	80	26	80	Poaceae	Poaceae	HERB
Miras_i2	187	1	187	Tilia	Tilia	TRSH
Miras_i2	1098	3	177	Varia	Indeterminable: unknown	INUN
Miras_i2	6	1	6	Apiaceae	Apiaceae	HERB
Miras_i2	60	1	60	Plantago lanceolata	Plantago lanceolata-type	HERB
Miras_i2	189	114	189	Quercus	Quercus	TRSH
