samplename	original_varname	acc_varname	groupid	count	percentage
Tarasov_a330	Abies	Abies	TRSH		1.91
Tarasov_a330	Acer	Acer campestre-type	TRSH		0.27
Tarasov_a330	Alnus	Alnus	TRSH		6.27
Tarasov_a330	Betula	Betula	TRSH		43.05
Tarasov_a330	Carpinus	Carpinus betulus	TRSH		0.55
Tarasov_a330	Castanopsis	Castanopsis	TRSH		0.27
Tarasov_a330	Ericaceae	Ericales (tetrad)	DWAR		0.27
Tarasov_a330	Juglans	Juglans	TRSH		1.09
Tarasov_a330	Larix	Larix/Pseudotsuga	TRSH		1.63
Tarasov_a330	Picea	Picea	TRSH		4.09
Tarasov_a330	Pinus	Pinus	TRSH		6.27
Tarasov_a330	Quercus deciduous	Quercus robur-type	TRSH		29.43
Tarasov_a330	Rhus	Rhus	TRSH		0.27
Tarasov_a330	Salix	Salix	TRSH		0.27
Tarasov_a330	Ulmus	Ulmus/Zelkova	TRSH		4.36
