samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Djamali_a7	2	1	2	Acer	Acer campestre-type	TRSH
Djamali_a7	5	5	5	Alnus	Alnus	TRSH
Djamali_a7	16	150	16	Carpinus	Carpinus betulus	TRSH
Djamali_a7	58	1	58	Juniperus	Juniperus communis-type	TRSH
Djamali_a7	75	1	75	Pinus	Pinus	TRSH
Djamali_a7	159	1	159	Ephedra	Ephedra	TRSH
Djamali_a7	187	1	187	Tilia	Tilia	TRSH
Djamali_a7	189	552	189	Quercus	Quercus	TRSH
Djamali_a7	192	2	42	Fagus	Fagus	TRSH
Djamali_a7	7	59	7	Artemisia	Artemisia	HERB
Djamali_a7	18	8	18	Caryophyllaceae	Caryophyllaceae (periporate excl. Paronychioideae)	HERB
Djamali_a7	80	29	80	Poaceae	Poaceae	HERB
Djamali_a7	134	2	134	Asteraceae	Asteraceae	HERB
Djamali_a7	769	40	24	Chenopodiaceae/Amaranthaceae	Chenopodiaceae/Amaranthaceae	HERB
Djamali_a7	1437	90	154	Zelkova/Ulmus	Ulmus/Zelkova	TRSH
Djamali_a7	173	2	173	Scrophulariaceae	Scrophulariaceae (colporate-reticulate)	HERB
Djamali_a7	1078	2	262	Polygonum aviculare-type	Polygonum aviculare-type	HERB
Djamali_a7	92	15	92	Rosaceae	Rosaceae	TRSH
