samplename	original_varname	acc_varname	groupid	count	percentage
Leroy_d32	Abies	Abies	TRSH	1	0.3030303
Leroy_d32	Alnus	Alnus	TRSH	2	0.60606061
Leroy_d32	Carpinus betulus-type	Carpinus betulus	TRSH	23	6.969697
Leroy_d32	Castanea	Castanea sativa	TRSH	1	0.3030303
Leroy_d32	Corylus	Corylus	TRSH	17	5.1515152
Leroy_d32	Cupressaceae	Cupressaceae undiff.	TRSH	3	0.90909091
Leroy_d32	Ericaceae	Ericales (tetrad)	DWAR	6	1.8181818
Leroy_d32	Fagus	Fagus	TRSH	35	10.606061
Leroy_d32	Hippophae	Hippophae rhamnoides	TRSH	1	0.3030303
Leroy_d32	Juglans	Juglans	TRSH	13	3.9393939
Leroy_d32	Pinus	Pinus	TRSH	96	29.090909
Leroy_d32	Pistacia	Pistacia	TRSH	2	0.60606061
Leroy_d32	Platanus	Platanus	TRSH	1	0.3030303
Leroy_d32	Quercus evergreen	Quercus ilex-type	TRSH	6	1.8181818
Leroy_d32	Quercus deciduous	Quercus robur-type	TRSH	58	17.575758
Leroy_d32	Rhododendron	Rhododendron	TRSH	1	0.3030303
Leroy_d32	Rosaceae	Rosaceae	TRSH	1	0.3030303
Leroy_d32	Salix	Salix	TRSH	2	0.60606061
Leroy_d32	Taxus	Taxus baccata	TRSH	1	0.3030303
Leroy_d32	Asteraceae Tubuliflorae	Asteraceae subf. Asteroideae	HERB	4	1.2121212
Leroy_d32	Asteraceae Liguliflorae	Asteraceae subf. Cichorioideae	HERB	1	0.3030303
Leroy_d32	Brassicaceae	Brassicaceae	HERB	1	0.3030303
Leroy_d32	Amaranthaceae/Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB	4	1.2121212
Leroy_d32	Cistus	Cistus	HERB	1	0.3030303
Leroy_d32	Plantago	Plantago	HERB	1	0.3030303
Leroy_d32	Plantago lanceolata	Plantago lanceolata-type	HERB	1	0.3030303
Leroy_d32	Poaceae	Poaceae	HERB	37	11.212121
Leroy_d32	Poaceae (37 um)	Poaceae	HERB	4	1.2121212
Leroy_d32	Rumex	Rumex/Oxyria	HERB	1	0.3030303
Leroy_d32	Zea mays	Zea mays	HERB	3	0.90909091
Leroy_d32	Pteridium aquilinum-type	Pteridium aquilinum	VACR	1	0.3030303
Leroy_d32	Trilete spores (psilate)	Trilete spore(s)	VACR	1	0.3030303
Leroy_d32	Brigantedinium	Brigantedinium	ALGA	3	0.90909091
Leroy_d32	Cyperaceae	Cyperaceae	AQUA	2	0.60606061
Leroy_d32	Pediastrum boryanum	Pediastrum boryanum	ALGA	1	0.3030303
Leroy_d32	Indeterminable: unknown	Indeterminable: unknown	INUN	8	
Leroy_d32	Spiniferites cruciferus	Spiniferites cruciferus	DINO	8	
