samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Sadori_c1	7	21	7	Artemisia	Artemisia	HERB
Sadori_c1	3628	424	331	Botryococcaceae	Botryococcaceae	NOPO
Sadori_c1	1065	5	22	Cerealia-type	Cerealia-type	HERB
Sadori_c1	3774	261	701	Charcoal <50 -_m	Charcoal <50µm	CHAR
Sadori_c1	3783	24	3783	Charcoal 50-125 _m	Charcoal 50-125µm	CHAR
Sadori_c1	24	37	24	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB
Sadori_c1	447	15	25	Cichorioideae	Asteraceae subf. Cichorioideae	HERB
Sadori_c1	3796	2	3796	Cistus	Cistus	HERB
Sadori_c1	3868	7	3868	Cyperaceae	Cyperaceae	AQUA
Sadori_c1	2424	2	36	Ephedra fragilis-type	Ephedra fragilis-type	TRSH
Sadori_c1	130	4	130	Ericaceae	Ericales (tetrad)	DWAR
Sadori_c1	4078	19	177	Indeterminable: unknown	Indeterminable: unknown	INUN
Sadori_c1	57	5	57	Juglans	Juglans	TRSH
Sadori_c1	692	27000	692	Lycopodium (added)	Lycopodium (added)	NOPO
Sadori_c1	559	671	559	Lycopodium (counted)	Lycopodium (counted)	NOPO
Sadori_c1	442	36	68	Olea	Olea europaea	TRSH
Sadori_c1	75	5	75	Pinus	Pinus	TRSH
Sadori_c1	77	1	77	Pistacia	Pistacia	TRSH
Sadori_c1	724	6	270	Plantago	Plantago	HERB
Sadori_c1	4404	1	4404	Pseudoschizaea	Pseudoschizaea	CHLO
Sadori_c1	4423	3	84	Quercus cerris/Q. suber	Quercus cerris-type	TRSH
Sadori_c1	135	13	135	Ranunculaceae	Ranunculaceae	HERB
Sadori_c1	727	10	94	Rumex	Rumex/Oxyria	HERB
Sadori_c1	112	3	112	Thalictrum	Thalictrum	HERB
Sadori_c1	154	11	154	Ulmus	Ulmus/Zelkova	TRSH
Sadori_c1	590	5	6	Umbelliferae	Apiaceae	HERB
Sadori_c1	4756	1	4756	Vitis	Vitis	LIAN
Sadori_c1	58	5	58	Juniperus	Juniperus communis-type	TRSH
Sadori_c1	187	1	187	Tilia	Tilia	TRSH
Sadori_c1	201	2	31	Corylus	Corylus	TRSH
Sadori_c1	416	3	279	Trilete spores	Trilete spore(s)	VACR
Sadori_c1	437	52	86	Quercus deciduous	Quercus robur-type	TRSH
Sadori_c1	482	11	13	Cruciferae	Brassicaceae	HERB
Sadori_c1	666	2	214	Polypodium	Polypodium	VACR
Sadori_c1	757	1	267	Centaurea	Centaurea	HERB
Sadori_c1	809	1	809	Urticaceae	Urticaceae	HERB
Sadori_c1	1052	28	85	Quercus ilex-type	Quercus ilex-type	TRSH
Sadori_c1	1601	49	80	Gramineae	Poaceae	HERB
Sadori_c1	1802	10	160	Asteroideae undiff.	Asteraceae subf. Asteroideae	HERB
Sadori_c1	3983	1	44	Fraxinus cf. F. ornus	Fraxinus ornus	TRSH
