samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Karpinska_c19	759	2	321	Abies alba	Abies	TRSH
Karpinska_c19	2	1	2	Acer	Acer campestre-type	TRSH
Karpinska_c19	5	59	5	Alnus	Alnus	TRSH
Karpinska_c19	3526	1	586	Ambrosia artemisiifolia-type	Ambrosia	HERB
Karpinska_c19	589	8	3	Anthemis-type	Matricaria-type	HERB
Karpinska_c19	1378	4	1378	Anthoceros	Anthoceros/Phaeoceros	BRYO
Karpinska_c19	1107	3	6	Apiaceae undiff.	Apiaceae	HERB
Karpinska_c19	7	9	7	Artemisia	Artemisia	HERB
Karpinska_c19	597	2	11	Aster-type	Aster-type	HERB
Karpinska_c19	962	1	962	Botrychium	Botrychium	VACR
Karpinska_c19	1422	2	13	Brassicaceae undiff.	Brassicaceae	HERB
Karpinska_c19	563	3	16	Carpinus betulus	Carpinus betulus	TRSH
Karpinska_c19	821	1	462	Centaurea cyanus	Centaurea cyanus-type	HERB
Karpinska_c19	947	3	21	Cerastium-type	Cerastium-type	HERB
Karpinska_c19	1065	7	22	Cerealia-type	Cerealia-type	HERB
Karpinska_c19	3773	36	3773	Charcoal	Charcoal	MACR
Karpinska_c19	447	11	25	Cichorioideae	Asteraceae subf. Cichorioideae	HERB
Karpinska_c19	31	7	31	Corylus avellana	Corylus	TRSH
Karpinska_c19	3868	5	3868	Cyperaceae	Cyperaceae	AQUA
Karpinska_c19	825	1	220	Dryopteris filix-mas	Dryopteris filix-mas-type	VACR
Karpinska_c19	42	11	42	Fagus sylvatica	Fagus	TRSH
Karpinska_c19	605	4	93	Galium-type	Rubiaceae	HERB
Karpinska_c19	1255	1	610	Heracleum-type	Heracleum	HERB
Karpinska_c19	4074	27	1324	Indeterminable: corroded	Indeterminable: corroded	INUN
Karpinska_c19	559	125	559	Lycopodium (counted)	Lycopodium (counted)	NOPO
Karpinska_c19	4193	8	146	Monolete fern spores	Monolete fern spores	VACR
Karpinska_c19	4278	2	1214	Phaeoceros laevis	Phaeoceros laevis-type	BRYO
Karpinska_c19	1226	60	125	Pinus sylvestris-type	Pinus sylvestris-type	TRSH
Karpinska_c19	60	15	60	Plantago lanceolata	Plantago lanceolata-type	HERB
Karpinska_c19	81	1	81	Populus	Populus	TRSH
Karpinska_c19	1227	2	82	Prunus-type	Prunus-type	TRSH
Karpinska_c19	180	1	180	Pteridium aquilinum	Pteridium aquilinum	VACR
Karpinska_c19	189	4	189	Quercus	Quercus	TRSH
Karpinska_c19	630	10	87	Ranunculus acris-type	Ranunculus acris-type	HERB
Karpinska_c19	4504	5	95	Rumex acetosa-type/R. acetosella-type	Rumex acetosa-type	HERB
Karpinska_c19	1400	6	99	Salix undiff.	Salix	TRSH
Karpinska_c19	256	2	256	Secale cereale	Secale cereale	HERB
Karpinska_c19	1194	1	1194	Solanum dulcamara	Solanum dulcamara	HERB
Karpinska_c19	3006	1	490	Sorbus-group	Rosaceae (non-operculate)	TRSH
Karpinska_c19	1283	1	114	Trifolium pratense-type	Trifolium pratense-type	HERB
Karpinska_c19	1786	1	116	Trifolium repens-type	Trifolium repens-type	HERB
Karpinska_c19	1233	1	1199	Triticum-type	Triticum-type	HERB
Karpinska_c19	154	2	154	Ulmus	Ulmus/Zelkova	TRSH
Karpinska_c19	1335	2	653	Verbascum-type	Verbascum	HERB
Karpinska_c19	654	1	224	Veronica-type	Veronica-type	HERB
Karpinska_c19	12	39	12	Betula	Betula	TRSH
Karpinska_c19	24	3	24	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB
Karpinska_c19	429	116	80	Poaceae undiff.	Poaceae	HERB
Karpinska_c19	783	7	783	Picea abies	Picea abies-type	TRSH
Karpinska_c19	949	1	258	Hordeum-type	Hordeum-type	HERB
Karpinska_c19	1275	1	103	Scrophularia-type	Scrophularia-type	HERB
Karpinska_c19	3650	1	3650	Caltha-type	Caltha-type	HERB
Karpinska_c19	4284	8	4284	Phragmites	Phragmites australis-type	AQUA
