samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Panajiotidis_b17	75	186	75	Pinus	Pinus	TRSH
Panajiotidis_b17	5	4	5	Alnus	Alnus	TRSH
Panajiotidis_b17	192	97	42	Fagus	Fagus	TRSH
Panajiotidis_b17	201	6	31	Corylus	Corylus	TRSH
Panajiotidis_b17	441	8	19	Castanea	Castanea sativa	TRSH
Panajiotidis_b17	560	5	321	Abies	Abies	TRSH
Panajiotidis_b17	1051	13	84	Quercus cerris-type	Quercus cerris-type	TRSH
Panajiotidis_b17	1052	13	85	Quercus ilex-type	Quercus ilex-type	TRSH
Panajiotidis_b17	57	3	57	Juglans	Juglans	TRSH
Panajiotidis_b17	68	1	68	Olea europaea	Olea europaea	TRSH
Panajiotidis_b17	78	3	78	Platanus	Platanus	TRSH
Panajiotidis_b17	99	4	99	Salix	Salix	TRSH
Panajiotidis_b17	190	3	190	Fraxinus	Fraxinus	TRSH
Panajiotidis_b17	563	1	16	Carpinus betulus	Carpinus betulus	TRSH
Panajiotidis_b17	942	1	942	Vaccinium-type	Vaccinium-type	TRSH
Panajiotidis_b17	1728	3	203	Juniperus	Juniperus-type	TRSH
Panajiotidis_b17	22	4	22	Cerealia	Cerealia-type	HERB
Panajiotidis_b17	74	1	74	Phillyrea	Phillyrea	TRSH
Panajiotidis_b17	80	31	80	Poaceae	Poaceae	HERB
Panajiotidis_b17	141	1	141	Rubus	Rubus	TRSH
Panajiotidis_b17	707	6	24	Amaranthaceae	Chenopodiaceae/Amaranthaceae	HERB
Panajiotidis_b17	811	1	423	Zea	Zea mays	HERB
Panajiotidis_b17	1232	1	107	Sorbus-type	Sorbus-type	TRSH
Panajiotidis_b17	1761	3	1761	Cistus albidus-type	Cistus albidus-type	TRSH
Panajiotidis_b17	1765	1	483	Campanula-type	Phyteuma-type	HERB
Panajiotidis_b17	630	6	87	Ranunculus acris-type	Ranunculus acris-type	HERB
Panajiotidis_b17	634	4	95	Rumex acetosa-type	Rumex acetosa-type	HERB
Panajiotidis_b17	1073	2	65	Mentha-type	Mentha-type	HERB
Panajiotidis_b17	1750	2	1750	Juncaceae	Juncaceae	HERB
Panajiotidis_b17	1767	2	1068	Helianthemum nummularium-type	Helianthemum nummularium-type	HERB
Panajiotidis_b17	1769	1	1769	Stachys (Galeopsis - Ballota - Gruppe)	Galeopsis/Ballota-type	HERB
Panajiotidis_b17	1770	1	1356	Teucrium-type	Teucrium	HERB
Panajiotidis_b17	1771	3	60	Platango lanceolata-type	Plantago lanceolata-type	HERB
Panajiotidis_b17	1774	5	1774	Viola odorata-type	Viola odorata-type	HERB
Panajiotidis_b17	626	10	512	Potentilla-type	Potentilla-type	HERB
Panajiotidis_b17	772	1	772	Dryopteris	Dryopteris-type	VACR
Panajiotidis_b17	947	1	21	Cerastium-type	Cerastium-type	HERB
Panajiotidis_b17	1072	2	3	Matricaria-type	Matricaria-type	HERB
Panajiotidis_b17	1230	7	133	Senecio-type	Senecio-type	HERB
Panajiotidis_b17	1381	1	1381	Carduus-type	Carduus-type	HERB
Panajiotidis_b17	1659	2	1246	Dianthus	Dianthus/Petrorhagia	HERB
Panajiotidis_b17	1791	143	559	Lycopodium	Lycopodium (counted)	NOPO
Panajiotidis_b17	1792	19.6	1756	volume of sample	Quantity of sample	NOPO
Panajiotidis_b17	1793	5	1295	quantity of Lycopodium added	Lycopodium tablets (number)	NOPO
Panajiotidis_b17	1794	12542	1293	concentration of Lycopodium	Lycopodium (spores/tablet)	NOPO
Panajiotidis_b17	1734	22	70	Ostrya carpinifolia/Carpinus orientalis	Ostrya/Carpinus orientalis	TRSH
Panajiotidis_b17	1746	1	25	Asteraceae subf. Cichorioideae	Asteraceae subf. Cichorioideae	HERB
Panajiotidis_b17	1759	126	86	Quercus pubescens-type	Quercus robur-type	TRSH
Panajiotidis_b17	1778	2	29	Centaurea jacea	Centaurea nigra-type	HERB
Panajiotidis_b17	1787	5	121	Vicia-type	Vicia-type	HERB
