samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Swieta_f3	2	2	2	Acer	Acer campestre-type	TRSH
Swieta_f3	5	132	5	Alnus	Alnus	TRSH
Swieta_f3	589	3	3	Anthemis-type	Matricaria-type	HERB
Swieta_f3	6	1	6	Apiaceae	Apiaceae	HERB
Swieta_f3	7	16	7	Artemisia	Artemisia	HERB
Swieta_f3	134	2	134	Asteraceae	Asteraceae	HERB
Swieta_f3	1240	270	128	Betula alba-type	Betula pubescens-type	TRSH
Swieta_f3	663	94	663	Botryococcus	Botryococcus	ALGA
Swieta_f3	13	5	13	Brassicaceae	Brassicaceae	HERB
Swieta_f3	563	33	16	Carpinus betulus	Carpinus betulus	TRSH
Swieta_f3	946	1	18	Caryophyllaceae undiff.	Caryophyllaceae (periporate excl. Paronychioideae)	HERB
Swieta_f3	821	3	462	Centaurea cyanus	Centaurea cyanus-type	HERB
Swieta_f3	3773	213	3773	Charcoal	Charcoal	MACR
Swieta_f3	31	43	31	Corylus avellana	Corylus	TRSH
Swieta_f3	3868	3	3868	Cyperaceae	Cyperaceae	AQUA
Swieta_f3	939	1	739	Empetrum nigrum	Empetrum nigrum	DWAR
Swieta_f3	42	30	42	Fagus sylvatica	Fagus	TRSH
Swieta_f3	3973	4	3973	Filinia	Filinia	NOPO
Swieta_f3	45	1	45	Filipendula	Filipendula	HERB
Swieta_f3	47	2	47	Fraxinus excelsior	Fraxinus excelsior-type	TRSH
Swieta_f3	672	24	672	Fungi	Fungi	FUNG
Swieta_f3	949	3	258	Hordeum-type	Hordeum-type	HERB
Swieta_f3	1590	16	1590	Isoetes lacustris	Isoetes lacustris	AQPT
Swieta_f3	4087	1	56	Jasione montana	Jasione montana-type	HERB
Swieta_f3	57	1	57	Juglans	Juglans	TRSH
Swieta_f3	941	3	58	Juniperus communis	Juniperus communis-type	TRSH
Swieta_f3	559	4156	559	Lycopodium (counted)	Lycopodium (counted)	NOPO
Swieta_f3	4193	8	146	Monolete fern spores	Monolete fern spores	VACR
Swieta_f3	662	3	662	Pediastrum	Pediastrum	ALGA
Swieta_f3	4264	2	2349	Pediastrum boryanum var. cornutum	Pediastrum boryanum var. cornutum	ALGA
Swieta_f3	4265	1	2119	Pediastrum boryanum var. longicorne	Algae	ALGA
Swieta_f3	783	10	783	Picea abies	Picea abies-type	TRSH
Swieta_f3	788	373	125	Pinus sylvestris	Pinus sylvestris-type	TRSH
Swieta_f3	60	3	60	Plantago lanceolata	Plantago lanceolata-type	HERB
Swieta_f3	80	76	80	Poaceae	Poaceae	HERB
Swieta_f3	180	2	180	Pteridium aquilinum	Pteridium aquilinum	VACR
Swieta_f3	189	98	189	Quercus	Quercus	TRSH
Swieta_f3	634	4	95	Rumex acetosa-type	Rumex acetosa-type	HERB
Swieta_f3	1398	32	96	Rumex acetosella-type	Rumex acetosella	HERB
Swieta_f3	99	5	99	Salix	Salix	TRSH
Swieta_f3	4566	20	4566	Scenedesmus	Scenedesmus	CHLO
Swieta_f3	256	42	256	Secale cereale	Secale cereale	HERB
Swieta_f3	1232	1	107	Sorbus-type	Sorbus-type	TRSH
Swieta_f3	4633	2	4633	Spirogyra	Spirogyra	CHLO
Swieta_f3	144	4	144	Sphagnum	Sphagnum	BRYO
Swieta_f3	187	1	187	Tilia	Tilia	TRSH
Swieta_f3	1233	5	1199	Triticum-type	Triticum-type	HERB
Swieta_f3	733	10	733	Turbellaria	Turbellaria	PLAT
Swieta_f3	154	3	154	Ulmus	Ulmus/Zelkova	TRSH
Swieta_f3	626	3	512	Potentilla-type	Potentilla-type	HERB
Swieta_f3	630	2	87	Ranunculus acris-type	Ranunculus acris-type	HERB
Swieta_f3	652	7	652	Urtica	Urtica	HERB
Swieta_f3	748	1	430	Viola	Viola	HERB
Swieta_f3	1065	3	22	Cerealia-type	Cerealia-type	HERB
Swieta_f3	3652	2	205	Cannabaceae	Humulus/Cannabis	HERB
Swieta_f3	4258	1	4258	Pediastrum angulosum var. angulosum	Pediastrum angulosum var. angulosum	ALGA
