samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Miras_a3	560	3	321	Abies	Abies	TRSH
Miras_a3	3645	130	3645	Calluna	Calluna vulgaris	DWAR
Miras_a3	16	4	16	Carpinus	Carpinus betulus	TRSH
Miras_a3	22	1	22	Cerealia	Cerealia-type	HERB
Miras_a3	3958	1	3958	Fabaceae	Fabaceae	INUN
Miras_a3	192	11	42	Fagus	Fagus	TRSH
Miras_a3	1475	6	93	Galium	Rubiaceae	HERB
Miras_a3	442	1	68	Olea	Olea europaea	TRSH
Miras_a3	126	9	126	Picea	Picea	TRSH
Miras_a3	75	40	75	Pinus	Pinus	TRSH
Miras_a3	724	2	270	Plantago	Plantago	HERB
Miras_a3	80	19	80	Poaceae	Poaceae	HERB
Miras_a3	189	13	189	Quercus	Quercus	TRSH
Miras_a3	173	8	173	Scrophulariaceae	Scrophulariaceae (colporate-reticulate)	HERB
Miras_a3	1098	16	177	Varia	Indeterminable: unknown	INUN
Miras_a3	5	7	5	Alnus	Alnus	TRSH
Miras_a3	12	14	12	Betula	Betula	TRSH
Miras_a3	130	1	130	Ericaceae	Ericales (tetrad)	DWAR
Miras_a3	187	1	187	Tilia	Tilia	TRSH
Miras_a3	201	11	31	Corylus	Corylus	TRSH
Miras_a3	441	5	19	Castanea	Castanea sativa	TRSH
Miras_a3	92	4	92	Rosaceae	Rosaceae	TRSH
