samplename	original_varname	acc_varname	groupid	count	percentage
Atanassova_a1	Abies	Abies	TRSH	7	0.49751244
Atanassova_a1	Acer	Acer campestre-type	TRSH	1	0.071073205
Atanassova_a1	Betula	Betula	TRSH	97	6.8941009
Atanassova_a1	Carpinus betulus	Carpinus betulus	TRSH	9	0.63965885
Atanassova_a1	Corylus	Corylus	TRSH	30	2.1321962
Atanassova_a1	Fagus	Fagus	TRSH	245	17.412935
Atanassova_a1	Fraxinus ornus	Fraxinus ornus	TRSH	1	0.071073205
Atanassova_a1	Juglans	Juglans	TRSH	17	1.2082445
Atanassova_a1	Carpinus orientalis	Ostrya/Carpinus orientalis	TRSH	9	0.63965885
Atanassova_a1	Picea	Picea	TRSH	25	1.7768301
Atanassova_a1	Pinus	Pinus	TRSH	495	35.181237
Atanassova_a1	Quercus	Quercus	TRSH	51	3.6247335
Atanassova_a1	Ulmus	Ulmus/Zelkova	TRSH	3	0.21321962
Atanassova_a1	Anthemideae	Anthemideae	HERB	14	0.99502488
Atanassova_a1	Apiaceae	Apiaceae	HERB	5	0.35536603
Atanassova_a1	Artemisia	Artemisia	HERB	13	0.92395167
Atanassova_a1	Brassicaceae	Brassicaceae	HERB	9	0.63965885
Atanassova_a1	Cerealia-type	Cerealia-type	HERB	3	0.21321962
Atanassova_a1	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB	49	3.4825871
Atanassova_a1	Compositae subfam. Cichorioideae	Compositae subfam. Cichorioideae	HERB	7	0.49751244
Atanassova_a1	Cyperaceae	Cyperaceae	HERB	9	0.63965885
Atanassova_a1	Epilobium	Epilobium	HERB	5	0.35536603
Atanassova_a1	Poaceae	Poaceae	HERB	237	16.84435
Atanassova_a1	Ranunculus-type	Ranunculus-type	HERB	4	0.28429282
Atanassova_a1	Rubiaceae	Rubiaceae	HERB	28	1.9900498
Atanassova_a1	Rumex	Rumex/Oxyria	HERB	14	0.99502488
Atanassova_a1	Scleranthus	Scleranthus	HERB	5	0.35536603
Atanassova_a1	Silene-type	Silene-type	HERB	3	0.21321962
Atanassova_a1	Xanthium-type	Xanthium	HERB	12	0.85287846
