samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Mercuri_d3	2440	1	2440	Aesculus	Aesculus	TRSH
Mercuri_d3	597	1	11	Aster-type	Aster-type	HERB
Mercuri_d3	3600	1	818	Avena/Triticum-group	Avena/Triticum-type	HERB
Mercuri_d3	563	1	16	Carpinus betulus	Carpinus betulus	TRSH
Mercuri_d3	3712	1	177	cf. Casuarina	Indeterminable: unknown	INUN
Mercuri_d3	3761	1	177	cf. Valeriana	Indeterminable: unknown	INUN
Mercuri_d3	24	2	24	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB
Mercuri_d3	3868	1	3868	Cyperaceae	Cyperaceae	AQUA
Mercuri_d3	130	1	130	Ericaceae	Ericales (tetrad)	DWAR
Mercuri_d3	3213	1	3213	Ficus	Ficus	TRSH
Mercuri_d3	1601	24	80	Gramineae	Poaceae	HERB
Mercuri_d3	53	1	53	Herniaria	Herniaria	HERB
Mercuri_d3	4056	2	258	Hordeum-group	Hordeum-type	HERB
Mercuri_d3	1573	1	828	Humulus	Humulus lupulus	HERB
Mercuri_d3	692	21358	692	Lycopodium (added)	Lycopodium (added)	NOPO
Mercuri_d3	559	14	559	Lycopodium (counted)	Lycopodium (counted)	NOPO
Mercuri_d3	442	57	68	Olea	Olea europaea	TRSH
Mercuri_d3	75	8	75	Pinus	Pinus	TRSH
Mercuri_d3	77	5	77	Pistacia	Pistacia	TRSH
Mercuri_d3	437	13	86	Quercus deciduous	Quercus robur-type	TRSH
Mercuri_d3	89	2	89	Rhamnus	Rhamnus-type	TRSH
Mercuri_d3	4539	1	4539	Sample dry mass (g)	Sample dry mass (g)	NOPO
Mercuri_d3	1405	1	244	Stachys-type	Galeopsis-type	HERB
Mercuri_d3	969	6	177	Unknown	Indeterminable: unknown	INUN
Mercuri_d3	4718	15	453	Urtica dioica-type	Urtica dioica-type	HERB
Mercuri_d3	5	3	5	Alnus	Alnus	TRSH
Mercuri_d3	7	2	7	Artemisia	Artemisia	HERB
Mercuri_d3	81	1	81	Populus	Populus	TRSH
Mercuri_d3	201	1	31	Corylus	Corylus	TRSH
Mercuri_d3	441	1	19	Castanea	Castanea sativa	TRSH
Mercuri_d3	477	1	62	Liliaceae undiff.	Liliaceae-type	HERB
Mercuri_d3	738	145	203	Juniperus-type	Juniperus-type	TRSH
Mercuri_d3	946	1	18	Caryophyllaceae undiff.	Caryophyllaceae (periporate excl. Paronychioideae)	HERB
Mercuri_d3	1328	1	1328	Convolvulus	Convolvulus	HERB
Mercuri_d3	1622	1	1622	Anchusa	Anchusa arvensis-type	HERB
Mercuri_d3	1634	1	1381	Carduus	Carduus-type	HERB
Mercuri_d3	1650	3	1650	Capparis	Capparis	TRSH
Mercuri_d3	2172	1	279	Trilete	Trilete spore(s)	VACR
Mercuri_d3	2429	1	274	Ranunculus-type	Ranunculus-type	HERB
Mercuri_d3	3796	2	3796	Cistus	Cistus	HERB
Mercuri_d3	4300	2	440	Pinus halepensis	Pinus halepensis-type	TRSH
Mercuri_d3	4671	1	1407	Tilia platyphyllos-type	Tilia platyphyllos-type	TRSH
