	samplename	var_	count	acc_var_	original_varname	acc_varname	groupid	groupname	higher_groupid	included_in_percent_sum	make_percent	higher_groupname	group_order	sums	percentage
0	Meltsov_a1	4	242	4	Alnus	Alnus	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	1704	14.201878
1	Meltsov_a1	5	667	5	Betula	Betula	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	1704	39.143192
2	Meltsov_a1	574	2	7	Carpinus betulus	Carpinus betulus	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	1704	0.11737089
3	Meltsov_a1	9	3	9	Corylus	Corylus	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	1704	0.17605634
4	Meltsov_a1	13	3	13	Fraxinus	Fraxinus	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	1704	0.17605634
5	Meltsov_a1	1268	1	1268	Ledum	Ledum palustre	DWAR	Dwarf shrubs	TRSH	True	True	Trees & Shrubs	0	1704	0.058685446
6	Meltsov_a1	18	147	18	Picea	Picea	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	1704	8.6267606
7	Meltsov_a1	19	408	19	Pinus	Pinus	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	1704	23.943662
8	Meltsov_a1	208	6	208	Quercus	Quercus	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	1704	0.35211268
9	Meltsov_a1	118	2	118	Rosaceae	Rosaceae	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	1704	0.11737089
10	Meltsov_a1	25	22	25	Salix	Salix	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	1704	1.2910798
11	Meltsov_a1	29	3	29	Tilia	Tilia	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	1704	0.17605634
12	Meltsov_a1	31	4	31	Ulmus	Ulmus/Zelkova	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	1704	0.23474178
13	Meltsov_a1	597	2	597	Ambrosia	Ambrosia	HERB	Herbs	HERB	True	True	Herbs	5	1704	0.11737089
14	Meltsov_a1	36	8	36	Apiaceae	Apiaceae	HERB	Herbs	HERB	True	True	Herbs	5	1704	0.46948357
15	Meltsov_a1	37	19	37	Artemisia	Artemisia	HERB	Herbs	HERB	True	True	Herbs	5	1704	1.1150235
16	Meltsov_a1	155	1	155	Asteraceae	Asteraceae	HERB	Herbs	HERB	True	True	Herbs	5	1704	0.058685446
