samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Mercuri_h1	5	34	5	Alnus	Alnus	TRSH
Mercuri_h1	1802	2	160	Asteroideae undiff.	Asteraceae subf. Asteroideae	HERB
Mercuri_h1	18	3	18	Caryophyllaceae	Caryophyllaceae (periporate excl. Paronychioideae)	HERB
Mercuri_h1	441	6	19	Castanea	Castanea sativa	TRSH
Mercuri_h1	24	2	24	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB
Mercuri_h1	447	6	25	Cichorioideae	Asteraceae subf. Cichorioideae	HERB
Mercuri_h1	201	1	31	Corylus	Corylus	TRSH
Mercuri_h1	3868	1	3868	Cyperaceae	Cyperaceae	AQUA
Mercuri_h1	130	11	130	Ericaceae	Ericales (tetrad)	DWAR
Mercuri_h1	4020	14	80	Gramineae wild-grass-group	Poaceae	HERB
Mercuri_h1	4056	1	258	Hordeum-group	Hordeum-type	HERB
Mercuri_h1	738	18	203	Juniperus-type	Juniperus-type	TRSH
Mercuri_h1	509	1	509	Myrtus	Myrtus communis	TRSH
Mercuri_h1	442	11	68	Olea	Olea europaea	TRSH
Mercuri_h1	74	2	74	Phillyrea	Phillyrea	TRSH
Mercuri_h1	4313	5	77	Pistacia cf. P. terebinthus	Pistacia	TRSH
Mercuri_h1	724	6	270	Plantago	Plantago	HERB
Mercuri_h1	1604	1	1505	Polygonum	Polygonum-type (tricolporate)	HERB
Mercuri_h1	81	1	81	Populus	Populus	TRSH
Mercuri_h1	437	40	86	Quercus deciduous	Quercus robur-type	TRSH
Mercuri_h1	1052	15	85	Quercus ilex-type	Quercus ilex-type	TRSH
Mercuri_h1	92	9	92	Rosaceae	Rosaceae	TRSH
Mercuri_h1	99	1	99	Salix	Salix	TRSH
Mercuri_h1	154	2	154	Ulmus	Ulmus/Zelkova	TRSH
Mercuri_h1	4718	5	453	Urtica dioica-type	Urtica dioica-type	HERB
Mercuri_h1	811	1	423	Zea	Zea mays	HERB
Mercuri_h1	82	1	82	Prunus	Prunus-type	TRSH
Mercuri_h1	135	1	135	Ranunculaceae	Ranunculaceae	HERB
Mercuri_h1	590	1	6	Umbelliferae	Apiaceae	HERB
Mercuri_h1	1329	7	1329	Cornus mas	Cornus mas	TRSH
Mercuri_h1	1846	11	781	Oleaceae undiff.	Oleaceae	TRSH
Mercuri_h1	3668	2	70	Carpinus orientalis/Ostrya carpinifolia	Ostrya/Carpinus orientalis	TRSH
