samplename	original_varname	acc_varname	groupid	count	percentage
Seppa_p1	Acer	Acer campestre-type	TRSH	5	1.026694
Seppa_p1	Alnus	Alnus	TRSH	52	10.677618
Seppa_p1	Betula	Betula	TRSH	69	14.168378
Seppa_p1	Carpinus	Carpinus betulus	TRSH	34	6.9815195
Seppa_p1	Corylus	Corylus	TRSH	7	1.4373717
Seppa_p1	Fraxinus	Fraxinus	TRSH	7	1.4373717
Seppa_p1	Juniperus	Juniperus communis-type	TRSH	2	0.41067762
Seppa_p1	Picea	Picea	TRSH	34	6.9815195
Seppa_p1	Pinus	Pinus	TRSH	168	34.49692
Seppa_p1	Quercus	Quercus	TRSH	21	4.312115
Seppa_p1	Salix	Salix	TRSH	2	0.41067762
Seppa_p1	Tilia	Tilia	TRSH	9	1.8480493
Seppa_p1	Ulmus	Ulmus/Zelkova	TRSH	4	0.82135524
Seppa_p1	Artemisia	Artemisia	HERB	3	0.61601643
Seppa_p1	Centaurium	Centaurium	HERB	1	0.20533881
Seppa_p1	Cerealia-type	Cerealia-type	HERB	19	3.9014374
Seppa_p1	Chenopodium	Chenopodiaceae/Amaranthaceae	HERB	1	0.20533881
Seppa_p1	Cirsium	Cirsium	HERB	1	0.20533881
Seppa_p1	Filipendula	Filipendula	HERB	6	1.2320329
Seppa_p1	Humulus	Humulus lupulus	HERB	12	2.4640657
Seppa_p1	Plantago lanceolata	Plantago lanceolata-type	HERB	3	0.61601643
Seppa_p1	Poaceae	Poaceae	HERB	24	4.9281314
Seppa_p1	Urtica	Urtica	HERB	2	0.41067762
Seppa_p1	Botrychium	Botrychium	VACR	1	0.20533881
