	samplename	var_	count	acc_var_	original_varname	acc_varname	groupid	groupname	higher_groupid	included_in_percent_sum	make_percent	higher_groupname	group_order	sums	percentage
0	Grant_a11	771	23	175	Alnus glutinosa	Alnus glutinosa-type	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	451	5.0997783
1	Grant_a11	5	25	5	Betula	Betula	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	451	5.5432373
2	Grant_a11	470	8	470	Calluna vulgaris	Calluna vulgaris	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	451	1.7738359
3	Grant_a11	3402	1	2615	Cornus suecica	Cornus suecica	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	451	0.22172949
4	Grant_a11	3408	51	3408	Corylus avellana-type	Corylus avellana-type	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	451	11.308204
5	Grant_a11	2803	2	2608	Erica tetralix	Erica tetralix-type	DWAR	Dwarf shrubs	TRSH	True	True	Trees & Shrubs	0	451	0.44345898
6	Grant_a11	70	38	12	Fagus sylvatica	Fagus	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	451	8.4257206
7	Grant_a11	75	20	75	Fraxinus excelsior	Fraxinus excelsior-type	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	451	4.4345898
8	Grant_a11	1158	1	211	Juglans regia	Juglans regia	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	451	0.22172949
9	Grant_a11	799	60	148	Pinus sylvestris	Pinus sylvestris-type	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	451	13.303769
10	Grant_a11	208	42	208	Quercus	Quercus	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	451	9.3126386
11	Grant_a11	4045	1	4045	Rosaceae undifferentiated	Rosaceae undifferentiated	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	451	0.22172949
12	Grant_a11	25	1	25	Salix	Salix	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	451	0.22172949
13	Grant_a11	1416	1	174	Tilia cordata	Tilia cordata-type	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	451	0.22172949
14	Grant_a11	31	3	31	Ulmus	Ulmus/Zelkova	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	451	0.66518847
15	Grant_a11	3585	1	3585	Hedera helix	Hedera helix	LIAN	Liana	LIAN	True	True	Lianas	3	451	0.22172949
16	Grant_a11	42	2	42	Brassicaceae	Brassicaceae	HERB	Herbs	HERB	True	True	Herbs	5	451	0.44345898
17	Grant_a11	73	4	73	Filipendula	Filipendula	HERB	Herbs	HERB	True	True	Herbs	5	451	0.88691796
18	Grant_a11	87	5	87	Plantago lanceolata	Plantago lanceolata-type	HERB	Herbs	HERB	True	True	Herbs	5	451	1.1086475
19	Grant_a11	2928	124	106	Poaceae undifferentiated	Poaceae	HERB	Herbs	HERB	True	True	Herbs	5	451	27.494457
20	Grant_a11	3893	1	3893	Poaceae (annulus >10 um)	Poaceae (annulus >10 um)	HERB	Herbs	HERB	True	True	Herbs	5	451	0.22172949
21	Grant_a11	641	5	113	Ranunculus acris-type	Ranunculus acris-type	HERB	Herbs	HERB	True	True	Herbs	5	451	1.1086475
22	Grant_a11	121	4	121	Rumex acetosa	Rumex acetosa-type	HERB	Herbs	HERB	True	True	Herbs	5	451	0.88691796
23	Grant_a11	122	1	122	Rumex acetosella	Rumex acetosella	HERB	Herbs	HERB	True	True	Herbs	5	451	0.22172949
24	Grant_a11	142	12	142	Urtica dioica	Urtica dioica	HERB	Herbs	HERB	True	True	Herbs	5	451	2.6607539
25	Grant_a11	3198	3	3198	Bryophyta	Bryophyta	VACR	Vascular cryptogams (Pteridophytes)	VACR	True	True	Ferns	6	451	0.66518847
26	Grant_a11	3749	8	3749	Monolete fern spores undifferentiated	Monolete fern spores undifferentiated	VACR	Vascular cryptogams (Pteridophytes)	VACR	True	True	Ferns	6	451	1.7738359
27	Grant_a11	2446	1	2278	Ophioglossum	Ophioglossum	VACR	Vascular cryptogams (Pteridophytes)	VACR	True	True	Ferns	6	451	0.22172949
28	Grant_a11	677	2	230	Polypodium	Polypodium	VACR	Vascular cryptogams (Pteridophytes)	VACR	True	True	Ferns	6	451	0.44345898
29	Grant_a11	200	1	200	Pteridium aquilinum	Pteridium aquilinum	VACR	Vascular cryptogams (Pteridophytes)	VACR	True	True	Ferns	6	451	0.22172949
30	Grant_a11	3431	40	3431	Cyperaceae undifferentiated	Cyperaceae undifferentiated	AQUA	Aquatics	AQUA	False	True	Aquatics	7	451	8.8691796
31	Grant_a11	3625	17	1008	Indeterminable: broken	Indeterminable: broken	INUN	Indeterminables and unknowns	INUN	False	False	Indeterminables and unknowns	16	451	
32	Grant_a11	3626	1	1009	Indeterminable: concealed	Indeterminable: concealed	INUN	Indeterminables and unknowns	INUN	False	False	Indeterminables and unknowns	16	451	
33	Grant_a11	3627	1	1334	Indeterminable: corroded	Indeterminable: corroded	INUN	Indeterminables and unknowns	INUN	False	False	Indeterminables and unknowns	16	451	
34	Grant_a11	3628	6	1934	Indeterminable: crumpled	Indeterminable: crumpled	INUN	Indeterminables and unknowns	INUN	False	False	Indeterminables and unknowns	16	451	
35	Grant_a11	703	32037	703	Lycopodium (added)	Lycopodium (added)	NOPO	Nonpollen	NOPO	False	False	Nonpollen	30	451	
36	Grant_a11	571	381	571	Lycopodium (counted)	Lycopodium (counted)	NOPO	Nonpollen	NOPO	False	False	Nonpollen	30	451	
37	Grant_a11	4140	4	4140	Sediment volume used (ml)	Sediment volume used (ml)	NOPO	Nonpollen	NOPO	False	False	Nonpollen	30	451	
