samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Shumilovskikh_a16	5	20	5	Alnus	Alnus	TRSH
Shumilovskikh_a16	201	33	31	Corylus	Corylus	TRSH
Shumilovskikh_a16	441	1	19	Castanea	Castanea sativa	TRSH
Shumilovskikh_a16	560	1	321	Abies	Abies	TRSH
Shumilovskikh_a16	57	1	57	Juglans	Juglans	TRSH
Shumilovskikh_a16	58	1	58	Juniperus	Juniperus communis-type	TRSH
Shumilovskikh_a16	126	167	126	Picea	Picea	TRSH
Shumilovskikh_a16	192	10	42	Fagus	Fagus	TRSH
Shumilovskikh_a16	99	3	99	Salix	Salix	TRSH
Shumilovskikh_a16	152	18	86	Quercus robur-type	Quercus robur-type	TRSH
Shumilovskikh_a16	1049	30	125	Pinus diploxylon-type	Pinus sylvestris-type	TRSH
Shumilovskikh_a16	1055	1	101	Sanguisorba minor-type	Sanguisorba minor-type	HERB
Shumilovskikh_a16	7	2	7	Artemisia	Artemisia	HERB
Shumilovskikh_a16	18	16	18	Caryophyllaceae	Caryophyllaceae (periporate excl. Paronychioideae)	HERB
Shumilovskikh_a16	24	3	24	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB
Shumilovskikh_a16	134	1	134	Asteraceae	Asteraceae	HERB
Shumilovskikh_a16	41	3	41	Fabaceae	Fabaceae	HERB
Shumilovskikh_a16	66	1	66	Mercurialis annua	Mercurialis annua	HERB
Shumilovskikh_a16	80	17	80	Poaceae	Poaceae	HERB
Shumilovskikh_a16	710	6	25	Liguliflorae	Asteraceae subf. Cichorioideae	HERB
Shumilovskikh_a16	1072	4	3	Matricaria-type	Matricaria-type	HERB
Shumilovskikh_a16	1096	9	177	Indeterminata	Indeterminable: unknown	INUN
Shumilovskikh_a16	630	1	87	Ranunculus acris-type	Ranunculus acris-type	HERB
Shumilovskikh_a16	1087	1	1087	Valeriana officinalis-type	Valeriana officinalis-type	HERB
Shumilovskikh_a16	93	4	93	Rubiaceae	Rubiaceae	HERB
Shumilovskikh_a16	563	3	16	Carpinus betulus	Carpinus betulus	TRSH
Shumilovskikh_a16	1057	2	154	Ulmus / Zelkova	Ulmus/Zelkova	TRSH
Shumilovskikh_a16	1074	1	483	Phyteuma-type	Phyteuma-type	HERB
Shumilovskikh_a16	1075	10	60	Plantago lanceolata-type	Plantago lanceolata-type	HERB
