samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Mercuri_a1	2798	1	2272	Adonis annua-type	Adonis aestivalis-type	HERB
Mercuri_a1	3517	1	1456	Alisma-type	Alisma-type	AQUA
Mercuri_a1	1326	2	4	Allium-type	Allium-type	HERB
Mercuri_a1	155	1	155	Alnus glutinosa-type	Alnus glutinosa-type	TRSH
Mercuri_a1	589	2	3	Anthemis-type	Matricaria-type	HERB
Mercuri_a1	3600	2	818	Avena/Triticum-group	Avena/Triticum-type	HERB
Mercuri_a1	1765	1	483	Campanula-type	Phyteuma-type	HERB
Mercuri_a1	563	6	16	Carpinus betulus	Carpinus betulus	TRSH
Mercuri_a1	946	1	18	Caryophyllaceae undiff.	Caryophyllaceae (periporate excl. Paronychioideae)	HERB
Mercuri_a1	1342	4	29	Centaurea nigra-type	Centaurea nigra-type	HERB
Mercuri_a1	3704	8	177	cf. Althaenia	Indeterminable: unknown	INUN
Mercuri_a1	3708	4	205	cf. Cannabis	Humulus/Cannabis	HERB
Mercuri_a1	769	12	24	Chenopodiaceae/Amaranthaceae	Chenopodiaceae/Amaranthaceae	HERB
Mercuri_a1	1243	2	603	Cirsium-type	Cirsium	HERB
Mercuri_a1	3832	23	3832	Concentricystes	Pseudoschizaea	NOPO
Mercuri_a1	3860	6	13	Cruciferae undiff.	Brassicaceae	HERB
Mercuri_a1	2424	1	36	Ephedra fragilis-type	Ephedra fragilis-type	TRSH
Mercuri_a1	39	1	39	Eucalyptus	Eucalyptus	TRSH
Mercuri_a1	192	6	42	Fagus	Fagus	TRSH
Mercuri_a1	44	2	44	Fraxinus ornus	Fraxinus ornus	TRSH
Mercuri_a1	605	1	93	Galium-type	Rubiaceae	HERB
Mercuri_a1	52	1	52	Helianthemum	Helianthemum	HERB
Mercuri_a1	4056	6	258	Hordeum-group	Hordeum-type	HERB
Mercuri_a1	1144	1	205	Humulus/Cannabis	Humulus/Cannabis	HERB
Mercuri_a1	1827	3	1480	Hydrocharis	Hydrocharis morsus-ranae	AQUA
Mercuri_a1	4078	30	177	Indeterminable: unknown	Indeterminable: unknown	INUN
Mercuri_a1	61	2	61	Ligustrum	Ligustrum	TRSH
Mercuri_a1	692	27000	692	Lycopodium (added)	Lycopodium (added)	NOPO
Mercuri_a1	559	708	559	Lycopodium (counted)	Lycopodium (counted)	NOPO
Mercuri_a1	2229	2	2229	Magnolia	Magnolia-type	TRSH
Mercuri_a1	1073	1	65	Mentha-type	Mentha-type	HERB
Mercuri_a1	227	2	227	Mercurialis	Mercurialis	HERB
Mercuri_a1	4212	1	376	Myriophyllum spicatum-type	Myriophyllum spicatum	AQUA
Mercuri_a1	4224	1	627	Nymphaea alba-type	Nymphaea	AQUA
Mercuri_a1	68	17	68	Olea europaea	Olea europaea	TRSH
Mercuri_a1	4281	1	74	Phillyrea angustifolia-type	Phillyrea	TRSH
Mercuri_a1	126	4	126	Picea	Picea	TRSH
Mercuri_a1	1075	3	60	Plantago lanceolata-type	Plantago lanceolata-type	HERB
Mercuri_a1	4323	1	458	Plantago major/P. media	Plantago major/P. media-type	HERB
Mercuri_a1	1854	1	270	Plantago undiff.	Plantago	HERB
Mercuri_a1	4408	35	146	Pteridophyta spore	Monolete fern spores	VACR
Mercuri_a1	1052	5	85	Quercus ilex-type	Quercus ilex-type	TRSH
Mercuri_a1	4465	374	4465	Reworked pollen	Reworked pollen	INUN
Mercuri_a1	2542	1	89	Rhamnus-type	Rhamnus-type	TRSH
Mercuri_a1	727	1	94	Rumex	Rumex/Oxyria	HERB
Mercuri_a1	4543	4	883	Sample wet volume (ml)	Sample volume (ml)	NOPO
Mercuri_a1	638	1	474	Sanguisorba	Sanguisorba officinalis	HERB
Mercuri_a1	1403	7	246	Sinapis-type	Sinapis-type	HERB
Mercuri_a1	4610	2	4608	Sparganium emersum-type	Sparganium emersum-type	AQUA
Mercuri_a1	4655	3	259	Thalictrum flavum-type	Thalictrum flavum-type	HERB
Mercuri_a1	1284	1	115	Trifolium-type	Trifolium-type	HERB
Mercuri_a1	4711	1	6	Umbelliferae undiff.	Apiaceae	HERB
Mercuri_a1	4718	9	453	Urtica dioica-type	Urtica dioica-type	HERB
Mercuri_a1	4756	1	4756	Vitis	Vitis	LIAN
Mercuri_a1	812	1	423	Zea mays	Zea mays	HERB
