samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Swieta_c1	2	1	2	Acer	Acer campestre-type	TRSH
Swieta_c1	5	219	5	Alnus	Alnus	TRSH
Swieta_c1	6	1	6	Apiaceae	Apiaceae	HERB
Swieta_c1	7	16	7	Artemisia	Artemisia	HERB
Swieta_c1	134	2	134	Asteraceae	Asteraceae	HERB
Swieta_c1	1240	242	128	Betula alba-type	Betula pubescens-type	TRSH
Swieta_c1	663	75	663	Botryococcus	Botryococcus	ALGA
Swieta_c1	13	9	13	Brassicaceae	Brassicaceae	HERB
Swieta_c1	3646	6	3645	Calluna vulgaris	Calluna vulgaris	DWAR
Swieta_c1	821	1	462	Centaurea cyanus	Centaurea cyanus-type	HERB
Swieta_c1	3773	254	3773	Charcoal	Charcoal	MACR
Swieta_c1	3868	3	3868	Cyperaceae	Cyperaceae	AQUA
Swieta_c1	42	31	42	Fagus sylvatica	Fagus	TRSH
Swieta_c1	3973	1	3973	Filinia	Filinia	NOPO
Swieta_c1	672	5	672	Fungi	Fungi	FUNG
Swieta_c1	1252	1	1252	Gloeotrichia	Gloeotrichia	CYAN
Swieta_c1	949	3	258	Hordeum-type	Hordeum-type	HERB
Swieta_c1	941	2	58	Juniperus communis	Juniperus communis-type	TRSH
Swieta_c1	559	566	559	Lycopodium (counted)	Lycopodium (counted)	NOPO
Swieta_c1	473	1	473	Melampyrum	Melampyrum	HERB
Swieta_c1	4193	4	146	Monolete fern spores	Monolete fern spores	VACR
Swieta_c1	662	3	662	Pediastrum	Pediastrum	ALGA
Swieta_c1	4262	1	4262	Pediastrum boryanum var. boryanum	Pediastrum boryanum var. boryanum	ALGA
Swieta_c1	4265	2	2119	Pediastrum boryanum var. longicorne	Algae	ALGA
Swieta_c1	783	8	783	Picea abies	Picea abies-type	TRSH
Swieta_c1	788	536	125	Pinus sylvestris	Pinus sylvestris-type	TRSH
Swieta_c1	60	6	60	Plantago lanceolata	Plantago lanceolata-type	HERB
Swieta_c1	1078	1	262	Polygonum aviculare-type	Polygonum aviculare-type	HERB
Swieta_c1	1080	1	1080	Prunella-type	Prunella-type	HERB
Swieta_c1	180	4	180	Pteridium aquilinum	Pteridium aquilinum	VACR
Swieta_c1	189	57	189	Quercus	Quercus	TRSH
Swieta_c1	1398	36	96	Rumex acetosella-type	Rumex acetosella	HERB
Swieta_c1	99	4	99	Salix	Salix	TRSH
Swieta_c1	481	1	407	Sambucus	Sambucus	TRSH
Swieta_c1	4566	32	4566	Scenedesmus	Scenedesmus	CHLO
Swieta_c1	256	55	256	Secale cereale	Secale cereale	HERB
Swieta_c1	144	2	144	Sphagnum	Sphagnum	BRYO
Swieta_c1	187	2	187	Tilia	Tilia	TRSH
Swieta_c1	1233	5	1199	Triticum-type	Triticum-type	HERB
Swieta_c1	154	4	154	Ulmus	Ulmus/Zelkova	TRSH
Swieta_c1	652	3	652	Urtica	Urtica	HERB
Swieta_c1	1098	3	177	Varia	Indeterminable: unknown	INUN
Swieta_c1	24	4	24	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB
Swieta_c1	31	20	31	Corylus avellana	Corylus	TRSH
Swieta_c1	47	5	47	Fraxinus excelsior	Fraxinus excelsior-type	TRSH
Swieta_c1	80	90	80	Poaceae	Poaceae	HERB
Swieta_c1	563	31	16	Carpinus betulus	Carpinus betulus	TRSH
Swieta_c1	586	2	586	Ambrosia	Ambrosia	HERB
Swieta_c1	634	6	95	Rumex acetosa-type	Rumex acetosa-type	HERB
Swieta_c1	1065	4	22	Cerealia-type	Cerealia-type	HERB
Swieta_c1	1215	1	1111	Avena-type	Avena-type	HERB
Swieta_c1	1242	1	1242	Cichorium-type	Crepis-type	HERB
Swieta_c1	1245	1	1245	Coronilla	Coronilla varia	HERB
Swieta_c1	1267	1	73	Peucedanum-type	Peucedanum-type	HERB
Swieta_c1	1590	322	1590	Isoetes lacustris	Isoetes lacustris	AQPT
Swieta_c1	3652	1	205	Cannabaceae	Humulus/Cannabis	HERB
