samplename	original_varname	acc_varname	groupid	count	percentage
Jahns_a2	Abies	Abies	TRSH	1	0.18
Jahns_a2	Alnus	Alnus	TRSH	1	0.18
Jahns_a2	Corylus	Corylus	TRSH	3	0.54
Jahns_a2	Erica	Erica	DWAR	7	1.27
Jahns_a2	Juglans	Juglans	TRSH	1	0.18
Jahns_a2	Juniperus	Juniperus communis-type	TRSH	5	0.91
Jahns_a2	Olea	Olea europaea	TRSH	170	30.8
Jahns_a2	Carpinus orientalis/Ostrya	Ostrya/Carpinus orientalis	TRSH	1	0.18
Jahns_a2	Phillyrea	Phillyrea	TRSH	5	0.91
Jahns_a2	Pinus	Pinus	TRSH	20	3.62
Jahns_a2	Pistacia	Pistacia	TRSH	6	1.09
Jahns_a2	Quercus evergreeen	Quercus ilex-type	TRSH	59	10.69
Jahns_a2	Quercus deciduous	Quercus robur-type	TRSH	25	4.53
Jahns_a2	Salix	Salix	TRSH	2	0.36
Jahns_a2	Apiaceae	Apiaceae	HERB	7	1.27
Jahns_a2	Artemisia	Artemisia	HERB	1	0.18
Jahns_a2	Asphodelus	Asphodelus	HERB	25	4.53
Jahns_a2	Asteraceae Tubuliflorae	Asteraceae subf. Asteroideae	HERB	19	3.44
Jahns_a2	Asteraceae Liguliflorae	Asteraceae subf. Cichorioideae	HERB	59	10.69
Jahns_a2	Brassicaceae	Brassicaceae	HERB	2	0.36
Jahns_a2	Caryophyllaceae	Caryophyllaceae (periporate excl. Paronychioideae)	HERB	5	0.91
Jahns_a2	Cerealia-type	Cerealia-type	HERB	16	2.9
Jahns_a2	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB	5	0.91
Jahns_a2	Cistus albidus-type	Cistus albidus-type	HERB	3	0.54
Jahns_a2	Geranium	Geranium	HERB	4	0.72
Jahns_a2	Mercurialis	Mercurialis	HERB	1	0.18
Jahns_a2	Polygonum persicaria	Persicaria maculosa-type	HERB	1	0.18
Jahns_a2	Plantago lanceolata-type	Plantago lanceolata-type	HERB	20	3.62
Jahns_a2	Plantago major-type	Plantago major	HERB	17	3.08
Jahns_a2	Plumbaginaceae	Plumbaginaceae	HERB	1	0.18
Jahns_a2	Poaceae	Poaceae	HERB	45	8.15
Jahns_a2	Ranunculus acris-type	Ranunculus acris-type	HERB	1	0.18
Jahns_a2	Rubiaceae	Rubiaceae	HERB	1	0.18
Jahns_a2	Rumex	Rumex/Oxyria	HERB	3	0.54
Jahns_a2	Sarcopoterium spinosum/Sanguisorba minor	Sanguisorba minor-type	HERB	1	0.18
Jahns_a2	Trifolium	Trifolium-type	HERB	9	1.63
Jahns_a2	Cyperaceae	Cyperaceae	AQUA	8	1.45
Jahns_a2	Pediastrum simplex	Pediastrum simplex	ALGA	1	0.18
Jahns_a2	Fabaceae pro parte	Fabaceae	INUN	1	
Jahns_a2	Varia	Indeterminable: unknown	INUN	21	
Jahns_a2	Tiefen	Tiefen	NOPO	5	
