samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Swieta_b2	2	1	2	Acer	Acer campestre-type	TRSH
Swieta_b2	5	61	5	Alnus	Alnus	TRSH
Swieta_b2	589	1	3	Anthemis-type	Matricaria-type	HERB
Swieta_b2	6	1	6	Apiaceae	Apiaceae	HERB
Swieta_b2	7	19	7	Artemisia	Artemisia	HERB
Swieta_b2	134	4	134	Asteraceae	Asteraceae	HERB
Swieta_b2	1215	4	1111	Avena-type	Avena-type	HERB
Swieta_b2	1240	168	128	Betula alba-type	Betula pubescens-type	TRSH
Swieta_b2	663	79	663	Botryococcus	Botryococcus	ALGA
Swieta_b2	13	4	13	Brassicaceae	Brassicaceae	HERB
Swieta_b2	3646	15	3645	Calluna vulgaris	Calluna vulgaris	DWAR
Swieta_b2	3652	3	205	Cannabaceae	Humulus/Cannabis	HERB
Swieta_b2	563	16	16	Carpinus betulus	Carpinus betulus	TRSH
Swieta_b2	946	1	18	Caryophyllaceae undiff.	Caryophyllaceae (periporate excl. Paronychioideae)	HERB
Swieta_b2	821	1	462	Centaurea cyanus	Centaurea cyanus-type	HERB
Swieta_b2	1065	1	22	Cerealia-type	Cerealia-type	HERB
Swieta_b2	3773	827	3773	Charcoal	Charcoal	MACR
Swieta_b2	24	6	24	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB
Swieta_b2	1242	2	1242	Cichorium-type	Crepis-type	HERB
Swieta_b2	31	23	31	Corylus avellana	Corylus	TRSH
Swieta_b2	47	3	47	Fraxinus excelsior	Fraxinus excelsior-type	TRSH
Swieta_b2	672	1	672	Fungi	Fungi	FUNG
Swieta_b2	949	2	258	Hordeum-type	Hordeum-type	HERB
Swieta_b2	941	6	58	Juniperus communis	Juniperus communis-type	TRSH
Swieta_b2	559	382	559	Lycopodium (counted)	Lycopodium (counted)	NOPO
Swieta_b2	4193	3	146	Monolete fern spores	Monolete fern spores	VACR
Swieta_b2	662	10	662	Pediastrum	Pediastrum	ALGA
Swieta_b2	4258	5	4258	Pediastrum angulosum var. angulosum	Pediastrum angulosum var. angulosum	ALGA
Swieta_b2	928	3	928	Pediastrum integrum	Pediastrum integrum	ALGA
Swieta_b2	4262	7	4262	Pediastrum boryanum var. boryanum	Pediastrum boryanum var. boryanum	ALGA
Swieta_b2	4264	2	2349	Pediastrum boryanum var. cornutum	Pediastrum boryanum var. cornutum	ALGA
Swieta_b2	4265	17	2119	Pediastrum boryanum var. longicorne	Algae	ALGA
Swieta_b2	1267	1	73	Peucedanum-type	Peucedanum-type	HERB
Swieta_b2	783	5	783	Picea abies	Picea abies-type	TRSH
Swieta_b2	788	698	125	Pinus sylvestris	Pinus sylvestris-type	TRSH
Swieta_b2	60	2	60	Plantago lanceolata	Plantago lanceolata-type	HERB
Swieta_b2	80	173	80	Poaceae	Poaceae	HERB
Swieta_b2	626	1	512	Potentilla-type	Potentilla-type	HERB
Swieta_b2	180	1	180	Pteridium aquilinum	Pteridium aquilinum	VACR
Swieta_b2	189	46	189	Quercus	Quercus	TRSH
Swieta_b2	630	3	87	Ranunculus acris-type	Ranunculus acris-type	HERB
Swieta_b2	634	3	95	Rumex acetosa-type	Rumex acetosa-type	HERB
Swieta_b2	1398	91	96	Rumex acetosella-type	Rumex acetosella	HERB
Swieta_b2	955	1	955	Sagina	Sagina	HERB
Swieta_b2	99	4	99	Salix	Salix	TRSH
Swieta_b2	481	1	407	Sambucus	Sambucus	TRSH
Swieta_b2	4566	110	4566	Scenedesmus	Scenedesmus	CHLO
Swieta_b2	1274	1	1274	Scleranthus annuus	Scleranthus annuus	HERB
Swieta_b2	256	102	256	Secale cereale	Secale cereale	HERB
Swieta_b2	1194	1	1194	Solanum dulcamara	Solanum dulcamara	HERB
Swieta_b2	144	13	144	Sphagnum	Sphagnum	BRYO
Swieta_b2	1405	1	244	Stachys-type	Galeopsis-type	HERB
Swieta_b2	1233	14	1199	Triticum-type	Triticum-type	HERB
Swieta_b2	733	2	733	Turbellaria	Turbellaria	PLAT
Swieta_b2	154	1	154	Ulmus	Ulmus/Zelkova	TRSH
Swieta_b2	652	3	652	Urtica	Urtica	HERB
Swieta_b2	1098	3	177	Varia	Indeterminable: unknown	INUN
Swieta_b2	42	13	42	Fagus sylvatica	Fagus	TRSH
Swieta_b2	552	184	366	Isoetes	Isoetes	AQPT
Swieta_b2	1249	1	1138	Fallopia convolvulus-type	Fallopia	HERB
Swieta_b2	1278	1	1278	Sonchus-type	Sonchus-type	HERB
Swieta_b2	3868	6	3868	Cyperaceae	Cyperaceae	AQUA
Swieta_b2	4266	5	4266	Pediastrum boryanum var. perforatum	Pediastrum boryanum var. perforatum	ALGA
Swieta_b2	4268	4	4268	Pediastrum duplex var. rugulosum	Pediastrum duplex var. rugulosum	ALGA
