samplename	original_varname	acc_varname	groupid	count	percentage
Swieta_e1	Alnus	Alnus	TRSH	43	3.63
Swieta_e1	Betula alba-type	Betula pubescens-type	TRSH	79	6.66
Swieta_e1	Calluna vulgaris	Calluna vulgaris	DWAR	11	0.93
Swieta_e1	Carpinus betulus	Carpinus betulus	TRSH	5	0.42
Swieta_e1	Corylus avellana	Corylus	TRSH	9	0.76
Swieta_e1	Fagus sylvatica	Fagus	TRSH	11	0.93
Swieta_e1	Fraxinus excelsior	Fraxinus excelsior-type	TRSH	2	0.17
Swieta_e1	Juniperus communis	Juniperus communis-type	TRSH	11	0.93
Swieta_e1	Picea abies	Picea abies-type	TRSH	7	0.59
Swieta_e1	Pinus sylvestris	Pinus sylvestris-type	TRSH	732	61.72
Swieta_e1	Quercus	Quercus	TRSH	43	3.63
Swieta_e1	Salix	Salix	TRSH	4	0.34
Swieta_e1	Sambucus	Sambucus	TRSH	2	0.17
Swieta_e1	Tilia	Tilia	TRSH	1	0.08
Swieta_e1	Ulmus	Ulmus/Zelkova	TRSH	1	0.08
Swieta_e1	Artemisia	Artemisia	HERB	9	0.76
Swieta_e1	Aster-type	Aster-type	HERB	2	0.17
Swieta_e1	Asteraceae	Asteraceae	HERB	3	0.25
Swieta_e1	Brassicaceae	Brassicaceae	HERB	6	0.51
Swieta_e1	Centaurea cyanus	Centaurea cyanus-type	HERB	1	0.08
Swieta_e1	Cerealia-type	Cerealia-type	HERB	3	0.25
Swieta_e1	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB	5	0.42
Swieta_e1	Cirsium	Cirsium	HERB	1	0.08
Swieta_e1	Cichorium-type	Crepis-type	HERB	1	0.08
Swieta_e1	Fagopyrum	Fagopyrum	HERB	3	0.25
Swieta_e1	Filipendula	Filipendula	HERB	1	0.08
Swieta_e1	Hordeum-type	Hordeum-type	HERB	2	0.17
Swieta_e1	Cannabaceae	Humulus/Cannabis	HERB	1	0.08
Swieta_e1	Anthemis-type	Matricaria-type	HERB	1	0.08
Swieta_e1	Mentha-type	Mentha-type	HERB	1	0.08
Swieta_e1	Plantago lanceolata	Plantago lanceolata-type	HERB	9	0.76
Swieta_e1	Poaceae	Poaceae	HERB	83	7
Swieta_e1	Polygonum aviculare-type	Polygonum aviculare-type	HERB	1	0.08
Swieta_e1	Ranunculus acris-type	Ranunculus acris-type	HERB	1	0.08
Swieta_e1	Rumex acetosa-type	Rumex acetosa-type	HERB	2	0.17
Swieta_e1	Rumex acetosella-type	Rumex acetosella	HERB	45	3.79
Swieta_e1	Secale cereale	Secale cereale	HERB	29	2.45
Swieta_e1	Triticum-type	Triticum-type	HERB	10	0.84
Swieta_e1	Urtica	Urtica	HERB	1	0.08
Swieta_e1	Equisetum	Equisetum	VACR	2	0.17
Swieta_e1	Monolete fern spores	Monolete fern spores	VACR	1	0.08
Swieta_e1	Pteridium aquilinum	Pteridium aquilinum	VACR	1	0.08
Swieta_e1	Pediastrum boryanum var. longicorne	Algae	ALGA	31	2.61
Swieta_e1	Botryococcus	Botryococcus	ALGA	100	8.43
Swieta_e1	Cyperaceae	Cyperaceae	AQUA	3	0.25
Swieta_e1	Isoetes	Isoetes	AQPT	1	0.08
Swieta_e1	Myriophyllum alterniflorum	Myriophyllum alterniflorum	AQUA	1	0.08
Swieta_e1	Pediastrum	Pediastrum	ALGA	41	3.46
Swieta_e1	Pediastrum angulosum var. angulosum	Pediastrum angulosum var. angulosum	ALGA	2	0.17
Swieta_e1	Pediastrum boryanum var. boryanum	Pediastrum boryanum var. boryanum	ALGA	7	0.59
Swieta_e1	Pediastrum integrum	Pediastrum integrum	ALGA	14	1.18
Swieta_e1	Charcoal	Charcoal	MACR	174	
Swieta_e1	Fungi	Fungi	FUNG	7	
Swieta_e1	Gloeotrichia	Gloeotrichia	CYAN	1	
Swieta_e1	Lycopodium (counted)	Lycopodium (counted)	NOPO	1548	
Swieta_e1	Scenedesmus	Scenedesmus	CHLO	13	
