samplename	original_varname	acc_varname	groupid	count	percentage
Swieta_a3	Alnus	Alnus	TRSH	163	12.41
Swieta_a3	Betula alba-type	Betula pubescens-type	TRSH	341	25.97
Swieta_a3	Calluna vulgaris	Calluna vulgaris	DWAR	12	0.91
Swieta_a3	Carpinus betulus	Carpinus betulus	TRSH	32	2.44
Swieta_a3	Corylus avellana	Corylus	TRSH	33	2.51
Swieta_a3	Fagus sylvatica	Fagus	TRSH	19	1.45
Swieta_a3	Fraxinus excelsior	Fraxinus excelsior-type	TRSH	5	0.38
Swieta_a3	Juniperus communis	Juniperus communis-type	TRSH	2	0.15
Swieta_a3	Picea abies	Picea abies-type	TRSH	11	0.84
Swieta_a3	Pinus sylvestris	Pinus sylvestris-type	TRSH	330	25.13
Swieta_a3	Populus	Populus	TRSH	6	0.46
Swieta_a3	Quercus	Quercus	TRSH	72	5.48
Swieta_a3	Salix	Salix	TRSH	5	0.38
Swieta_a3	Sambucus	Sambucus	TRSH	1	0.08
Swieta_a3	Sorbus-type	Sorbus-type	TRSH	2	0.15
Swieta_a3	Tilia	Tilia	TRSH	9	0.69
Swieta_a3	Ulmus	Ulmus/Zelkova	TRSH	2	0.15
Swieta_a3	Artemisia	Artemisia	HERB	10	0.76
Swieta_a3	Asteraceae	Asteraceae	HERB	1	0.08
Swieta_a3	Avena-type	Avena-type	HERB	3	0.23
Swieta_a3	Brassicaceae	Brassicaceae	HERB	6	0.46
Swieta_a3	Centaurea cyanus	Centaurea cyanus-type	HERB	1	0.08
Swieta_a3	Cerealia-type	Cerealia-type	HERB	1	0.08
Swieta_a3	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB	2	0.15
Swieta_a3	Cichorium-type	Crepis-type	HERB	1	0.08
Swieta_a3	Filipendula	Filipendula	HERB	3	0.23
Swieta_a3	Hordeum-type	Hordeum-type	HERB	2	0.15
Swieta_a3	Cannabaceae	Humulus/Cannabis	HERB	13	0.99
Swieta_a3	Plantago lanceolata	Plantago lanceolata-type	HERB	5	0.38
Swieta_a3	Poaceae	Poaceae	HERB	81	6.17
Swieta_a3	Ranunculus acris-type	Ranunculus acris-type	HERB	1	0.08
Swieta_a3	Rumex acetosa-type	Rumex acetosa-type	HERB	1	0.08
Swieta_a3	Rumex acetosella-type	Rumex acetosella	HERB	41	3.12
Swieta_a3	Secale cereale	Secale cereale	HERB	46	3.5
Swieta_a3	Triticum-type	Triticum-type	HERB	10	0.76
Swieta_a3	Urtica	Urtica	HERB	13	0.99
Swieta_a3	Equisetum	Equisetum	VACR	2	0.15
Swieta_a3	Monolete fern spores	Monolete fern spores	VACR	9	0.69
Swieta_a3	Pteridium aquilinum	Pteridium aquilinum	VACR	1	0.08
Swieta_a3	Sphagnum	Sphagnum	BRYO	15	1.14
Swieta_a3	Pediastrum boryanum var. longicorne	Algae	ALGA	6	0.46
Swieta_a3	Botryococcus	Botryococcus	ALGA	294	22.39
Swieta_a3	Cyperaceae	Cyperaceae	AQUA	9	0.69
Swieta_a3	Isoetes	Isoetes	AQPT	29	2.21
Swieta_a3	Pediastrum	Pediastrum	ALGA	7	0.53
Swieta_a3	Pediastrum boryanum var. boryanum	Pediastrum boryanum var. boryanum	ALGA	11	0.84
Swieta_a3	Pediastrum boryanum var. cornutum	Pediastrum boryanum var. cornutum	ALGA	3	0.23
Swieta_a3	Pediastrum boryanum var. perforatum	Pediastrum boryanum var. perforatum	ALGA	1	0.08
Swieta_a3	Pediastrum integrum	Pediastrum integrum	ALGA	1	0.08
Swieta_a3	Typha latifolia	Typha latifolia	AQUA	2	0.15
Swieta_a3	Varia	Indeterminable: unknown	INUN	2	
Swieta_a3	Anabaena	Anabaena	NOPO	1	
Swieta_a3	Charcoal	Charcoal	MACR	285	
Swieta_a3	Filinia	Filinia	NOPO	2	
Swieta_a3	Fungi	Fungi	FUNG	2	
Swieta_a3	Lycopodium (counted)	Lycopodium (counted)	NOPO	978	
Swieta_a3	Nymphaeaceae: hair	Nymphaeaceae: hairs	NOPO	4	
Swieta_a3	Scenedesmus	Scenedesmus	CHLO	29	
Swieta_a3	Spirogyra	Spirogyra	CHLO	1	
Swieta_a3	Tetraedron	Tetraedron	CHLO	32	
Swieta_a3	Turbellaria	Turbellaria	PLAT	1	
