samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Tonkov_d1	560	4	321	Abies	Abies	TRSH
Tonkov_d1	1325	20	160	Achillea/Aster-type	Asteraceae subf. Asteroideae	HERB
Tonkov_d1	5	41	5	Alnus	Alnus	TRSH
Tonkov_d1	7	7	7	Artemisia	Artemisia	HERB
Tonkov_d1	12	33	12	Betula	Betula	TRSH
Tonkov_d1	13	3	13	Brassicaceae	Brassicaceae	HERB
Tonkov_d1	136	1	136	Campanulaceae	Campanulaceae	HERB
Tonkov_d1	563	5	16	Carpinus betulus	Carpinus betulus	TRSH
Tonkov_d1	1062	5	29	Centaurea jacea-type	Centaurea nigra-type	HERB
Tonkov_d1	1243	9	603	Cirsium-type	Cirsium	HERB
Tonkov_d1	201	15	31	Corylus	Corylus	TRSH
Tonkov_d1	3868	20	3868	Cyperaceae	Cyperaceae	AQUA
Tonkov_d1	1246	2	1246	Dianthus-type	Dianthus/Petrorhagia	HERB
Tonkov_d1	3958	1	3958	Fabaceae	Fabaceae	INUN
Tonkov_d1	45	1	45	Filipendula	Filipendula	HERB
Tonkov_d1	606	5	606	Gentiana	Gentiana	HERB
Tonkov_d1	2422	1	205	Humulus/Cannabis-type	Humulus/Cannabis	HERB
Tonkov_d1	1257	1	1257	Knautia	Knautia	HERB
Tonkov_d1	59	6	59	Lamiaceae	Lamiaceae	HERB
Tonkov_d1	1260	1	132	Lychnis-type	Silene-type	HERB
Tonkov_d1	126	97	126	Picea	Picea	TRSH
Tonkov_d1	1049	238	125	Pinus diploxylon-type	Pinus sylvestris-type	TRSH
Tonkov_d1	60	7	60	Plantago lanceolata	Plantago lanceolata-type	HERB
Tonkov_d1	80	88	80	Poaceae	Poaceae	HERB
Tonkov_d1	146	18	146	Polypodiaceae	Monolete fern spores	VACR
Tonkov_d1	1051	1	84	Quercus cerris-type	Quercus cerris-type	TRSH
Tonkov_d1	727	21	94	Rumex	Rumex/Oxyria	HERB
Tonkov_d1	1041	7	1041	Scleranthus	Scleranthus	HERB
Tonkov_d1	874	10	185	Selaginella selaginoides	Selaginella selaginoides	VACR
Tonkov_d1	144	1	144	Sphagnum	Sphagnum	BRYO
Tonkov_d1	112	1	112	Thalictrum	Thalictrum	HERB
Tonkov_d1	187	2	187	Tilia	Tilia	TRSH
Tonkov_d1	6	7	6	Apiaceae	Apiaceae	HERB
Tonkov_d1	24	7	24	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB
Tonkov_d1	58	14	58	Juniperus	Juniperus communis-type	TRSH
Tonkov_d1	152	10	86	Quercus robur-type	Quercus robur-type	TRSH
Tonkov_d1	192	19	42	Fagus	Fagus	TRSH
Tonkov_d1	1333	21	1242	Taraxacum-type	Crepis-type	HERB
Tonkov_d1	2420	55	124	Pinus peuce	Pinus cembra-type	TRSH
Tonkov_d1	2429	18	274	Ranunculus-type	Ranunculus-type	HERB
Tonkov_d1	605	1	93	Galium-type	Rubiaceae	HERB
