samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Swieta_e2	589	1	3	Anthemis-type	Matricaria-type	HERB
Swieta_e2	134	6	134	Asteraceae	Asteraceae	HERB
Swieta_e2	1240	167	128	Betula alba-type	Betula pubescens-type	TRSH
Swieta_e2	13	6	13	Brassicaceae	Brassicaceae	HERB
Swieta_e2	3646	16	3645	Calluna vulgaris	Calluna vulgaris	DWAR
Swieta_e2	3652	3	205	Cannabaceae	Humulus/Cannabis	HERB
Swieta_e2	563	12	16	Carpinus betulus	Carpinus betulus	TRSH
Swieta_e2	1065	1	22	Cerealia-type	Cerealia-type	HERB
Swieta_e2	3773	102	3773	Charcoal	Charcoal	MACR
Swieta_e2	24	6	24	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB
Swieta_e2	2016	1	2016	Coelastrum	Coelastrum	ALGA
Swieta_e2	31	18	31	Corylus avellana	Corylus	TRSH
Swieta_e2	3868	5	3868	Cyperaceae	Cyperaceae	AQUA
Swieta_e2	1248	1	1248	Fagopyrum	Fagopyrum	HERB
Swieta_e2	42	10	42	Fagus sylvatica	Fagus	TRSH
Swieta_e2	3973	1	3973	Filinia	Filinia	NOPO
Swieta_e2	47	5	47	Fraxinus excelsior	Fraxinus excelsior-type	TRSH
Swieta_e2	672	5	672	Fungi	Fungi	FUNG
Swieta_e2	552	135	366	Isoetes	Isoetes	AQPT
Swieta_e2	941	4	58	Juniperus communis	Juniperus communis-type	TRSH
Swieta_e2	559	1324	559	Lycopodium (counted)	Lycopodium (counted)	NOPO
Swieta_e2	4193	2	146	Monolete fern spores	Monolete fern spores	VACR
Swieta_e2	662	31	662	Pediastrum	Pediastrum	ALGA
Swieta_e2	4258	14	4258	Pediastrum angulosum var. angulosum	Pediastrum angulosum var. angulosum	ALGA
Swieta_e2	928	2	928	Pediastrum integrum	Pediastrum integrum	ALGA
Swieta_e2	4262	8	4262	Pediastrum boryanum var. boryanum	Pediastrum boryanum var. boryanum	ALGA
Swieta_e2	4264	3	2349	Pediastrum boryanum var. cornutum	Pediastrum boryanum var. cornutum	ALGA
Swieta_e2	1267	1	73	Peucedanum-type	Peucedanum-type	HERB
Swieta_e2	783	5	783	Picea abies	Picea abies-type	TRSH
Swieta_e2	1169	1	698	Plantago media	Plantago media	HERB
Swieta_e2	80	108	80	Poaceae	Poaceae	HERB
Swieta_e2	81	2	81	Populus	Populus	TRSH
Swieta_e2	180	2	180	Pteridium aquilinum	Pteridium aquilinum	VACR
Swieta_e2	189	50	189	Quercus	Quercus	TRSH
Swieta_e2	634	1	95	Rumex acetosa-type	Rumex acetosa-type	HERB
Swieta_e2	1398	68	96	Rumex acetosella-type	Rumex acetosella	HERB
Swieta_e2	99	1	99	Salix	Salix	TRSH
Swieta_e2	4566	50	4566	Scenedesmus	Scenedesmus	CHLO
Swieta_e2	256	58	256	Secale cereale	Secale cereale	HERB
Swieta_e2	4612	1	4611	Sparganium erectum-type	Sparganium erectum	AQUA
Swieta_e2	4633	1	4633	Spirogyra	Spirogyra	CHLO
Swieta_e2	112	1	112	Thalictrum	Thalictrum	HERB
Swieta_e2	1233	2	1199	Triticum-type	Triticum-type	HERB
Swieta_e2	733	1	733	Turbellaria	Turbellaria	PLAT
Swieta_e2	652	2	652	Urtica	Urtica	HERB
Swieta_e2	5	55	5	Alnus	Alnus	TRSH
Swieta_e2	7	10	7	Artemisia	Artemisia	HERB
Swieta_e2	60	4	60	Plantago lanceolata	Plantago lanceolata-type	HERB
Swieta_e2	144	10	144	Sphagnum	Sphagnum	BRYO
Swieta_e2	187	1	187	Tilia	Tilia	TRSH
Swieta_e2	663	158	663	Botryococcus	Botryococcus	ALGA
Swieta_e2	788	621	125	Pinus sylvestris	Pinus sylvestris-type	TRSH
Swieta_e2	949	6	258	Hordeum-type	Hordeum-type	HERB
Swieta_e2	1242	2	1242	Cichorium-type	Crepis-type	HERB
Swieta_e2	4087	1	56	Jasione montana	Jasione montana-type	HERB
Swieta_e2	4265	21	2119	Pediastrum boryanum var. longicorne	Algae	ALGA
Swieta_e2	4266	3	4266	Pediastrum boryanum var. perforatum	Pediastrum boryanum var. perforatum	ALGA
