samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Seppa_o1	2	4	2	Acer	Acer campestre-type	TRSH
Seppa_o1	5	54	5	Alnus	Alnus	TRSH
Seppa_o1	7	4	7	Artemisia	Artemisia	HERB
Seppa_o1	12	131	12	Betula	Betula	TRSH
Seppa_o1	16	8	16	Carpinus	Carpinus betulus	TRSH
Seppa_o1	1065	6	22	Cerealia-type	Cerealia-type	HERB
Seppa_o1	45	7	45	Filipendula	Filipendula	HERB
Seppa_o1	190	3	190	Fraxinus	Fraxinus	TRSH
Seppa_o1	1573	2	828	Humulus	Humulus lupulus	HERB
Seppa_o1	126	32	126	Picea	Picea	TRSH
Seppa_o1	60	2	60	Plantago lanceolata	Plantago lanceolata-type	HERB
Seppa_o1	79	1	79	Plantago major	Plantago major	HERB
Seppa_o1	629	3	274	Ranunculus	Ranunculus-type	HERB
Seppa_o1	727	1	94	Rumex	Rumex/Oxyria	HERB
Seppa_o1	99	4	99	Salix	Salix	TRSH
Seppa_o1	187	7	187	Tilia	Tilia	TRSH
Seppa_o1	154	12	154	Ulmus	Ulmus/Zelkova	TRSH
Seppa_o1	4725	1	4725	Vaccinium	Vaccinium	DWAR
Seppa_o1	58	1	58	Juniperus	Juniperus communis-type	TRSH
Seppa_o1	75	207	75	Pinus	Pinus	TRSH
Seppa_o1	80	16	80	Poaceae	Poaceae	HERB
Seppa_o1	143	1	143	Lycopodium	Lycopodium	VACR
Seppa_o1	189	21	189	Quercus	Quercus	TRSH
Seppa_o1	201	18	31	Corylus	Corylus	TRSH
Seppa_o1	3645	4	3645	Calluna	Calluna vulgaris	DWAR
