samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Swieta_d1	759	1	321	Abies alba	Abies	TRSH
Swieta_d1	5	19	5	Alnus	Alnus	TRSH
Swieta_d1	7	12	7	Artemisia	Artemisia	HERB
Swieta_d1	134	1	134	Asteraceae	Asteraceae	HERB
Swieta_d1	1240	94	128	Betula alba-type	Betula pubescens-type	TRSH
Swieta_d1	663	460	663	Botryococcus	Botryococcus	ALGA
Swieta_d1	13	2	13	Brassicaceae	Brassicaceae	HERB
Swieta_d1	3646	5	3645	Calluna vulgaris	Calluna vulgaris	DWAR
Swieta_d1	3652	1	205	Cannabaceae	Humulus/Cannabis	HERB
Swieta_d1	563	2	16	Carpinus betulus	Carpinus betulus	TRSH
Swieta_d1	947	1	21	Cerastium-type	Cerastium-type	HERB
Swieta_d1	3773	388	3773	Charcoal	Charcoal	MACR
Swieta_d1	24	5	24	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB
Swieta_d1	31	17	31	Corylus avellana	Corylus	TRSH
Swieta_d1	3868	3	3868	Cyperaceae	Cyperaceae	AQUA
Swieta_d1	42	12	42	Fagus sylvatica	Fagus	TRSH
Swieta_d1	47	1	47	Fraxinus excelsior	Fraxinus excelsior-type	TRSH
Swieta_d1	672	3	672	Fungi	Fungi	FUNG
Swieta_d1	949	3	258	Hordeum-type	Hordeum-type	HERB
Swieta_d1	552	488	366	Isoetes	Isoetes	AQPT
Swieta_d1	941	1	58	Juniperus communis	Juniperus communis-type	TRSH
Swieta_d1	4143	2	4141	Littorella uniflora	Littorella uniflora	AQUA
Swieta_d1	611	1	611	Lotus-type	Lotus-type	HERB
Swieta_d1	559	187	559	Lycopodium (counted)	Lycopodium (counted)	NOPO
Swieta_d1	4193	1	146	Monolete fern spores	Monolete fern spores	VACR
Swieta_d1	1971	1	1841	Myriophyllum alterniflorum	Myriophyllum alterniflorum	AQUA
Swieta_d1	662	1	662	Pediastrum	Pediastrum	ALGA
Swieta_d1	783	7	783	Picea abies	Picea abies-type	TRSH
Swieta_d1	788	946	125	Pinus sylvestris	Pinus sylvestris-type	TRSH
Swieta_d1	80	103	80	Poaceae	Poaceae	HERB
Swieta_d1	626	1	512	Potentilla-type	Potentilla-type	HERB
Swieta_d1	189	31	189	Quercus	Quercus	TRSH
Swieta_d1	630	2	87	Ranunculus acris-type	Ranunculus acris-type	HERB
Swieta_d1	634	2	95	Rumex acetosa-type	Rumex acetosa-type	HERB
Swieta_d1	1398	46	96	Rumex acetosella-type	Rumex acetosella	HERB
Swieta_d1	99	4	99	Salix	Salix	TRSH
Swieta_d1	481	1	407	Sambucus	Sambucus	TRSH
Swieta_d1	4566	2	4566	Scenedesmus	Scenedesmus	CHLO
Swieta_d1	256	43	256	Secale cereale	Secale cereale	HERB
Swieta_d1	144	1	144	Sphagnum	Sphagnum	BRYO
Swieta_d1	187	1	187	Tilia	Tilia	TRSH
Swieta_d1	1233	7	1199	Triticum-type	Triticum-type	HERB
Swieta_d1	154	2	154	Ulmus	Ulmus/Zelkova	TRSH
Swieta_d1	652	2	652	Urtica	Urtica	HERB
Swieta_d1	1098	1	177	Varia	Indeterminable: unknown	INUN
