samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Antipina_a12	144	142	144	Sphagnum	Sphagnum	BRYO
Antipina_a12	788	181	125	Pinus sylvestris	Pinus sylvestris-type	TRSH
Antipina_a12	126	11	126	Picea	Picea	TRSH
Antipina_a12	130	12	130	Ericaceae	Ericales (tetrad)	DWAR
Antipina_a12	1361	4	124	Pinus sibirica	Pinus cembra-type	TRSH
Antipina_a12	2105	3	127	Betula nana-type	Betula nana-type	DWAR
Antipina_a12	80	1	80	Poaceae	Poaceae	HERB
Antipina_a12	146	1	146	Polypodiaceae	Monolete fern spores	VACR
Antipina_a12	560	1	321	Abies	Abies	TRSH
Antipina_a12	45	1	45	Filipendula	Filipendula	HERB
Antipina_a12	772	1	772	Dryopteris	Dryopteris-type	VACR
Antipina_a12	2109	1	155	Alnus incana	Alnus glutinosa-type	TRSH
Antipina_a12	180	1	180	Pteridium aquilinum	Pteridium aquilinum	VACR
Antipina_a12	603	1	603	Cirsium	Cirsium	HERB
Antipina_a12	727	1	94	Rumex	Rumex/Oxyria	HERB
Antipina_a12	1495	1	1495	Nuphar	Nuphar	AQUA
Antipina_a12	1240	99	128	Betula alba-type	Betula pubescens-type	TRSH
