samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Tinner_a20	436	84	203	Juniperus t.	Juniperus-type	TRSH
Tinner_a20	1148	108	194	Juglans regia	Juglans regia	TRSH
Tinner_a20	2814	2	2814	Fraxinus sogdiana	Fraxinus sogdiana	TRSH
Tinner_a20	2817	1	82	Prunus t.	Prunus-type	TRSH
Tinner_a20	2818	40	490	Sorbus/Rubus t.	Rosaceae (non-operculate)	TRSH
Tinner_a20	2819	1	1108	Aruncus t.	Aruncus/Spiraea	HERB
Tinner_a20	99	1	99	Salix	Salix	TRSH
Tinner_a20	2825	2	6	Apiaceae indet.	Apiaceae	HERB
Tinner_a20	7	47	7	Artemisia	Artemisia	HERB
Tinner_a20	761	2	160	Asteroideae	Asteraceae subf. Asteroideae	HERB
Tinner_a20	2831	7	13	Brassicaceae Hornungia & Sinapis t.	Brassicaceae	HERB
Tinner_a20	18	3	18	Caryophyllaceae	Caryophyllaceae (periporate excl. Paronychioideae)	HERB
Tinner_a20	22	12	22	Cerealia	Cerealia-type	HERB
Tinner_a20	24	88	24	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB
Tinner_a20	447	36	25	Cichorioideae	Asteraceae subf. Cichorioideae	HERB
Tinner_a20	463	6	37	Ephedra distachya t.	Ephedra distachya-type	TRSH
Tinner_a20	464	1	36	Ephedra fragilis t.	Ephedra fragilis-type	TRSH
Tinner_a20	40	1	40	Euphorbia	Euphorbia	HERB
Tinner_a20	2075	5	2075	Eremurus	Eremurus	HERB
Tinner_a20	2844	1	244	Galeopsis t.	Galeopsis-type	HERB
Tinner_a20	2856	5	3	Matricaria t.	Matricaria-type	HERB
Tinner_a20	2857	3	65	Mentha t.	Mentha-type	HERB
Tinner_a20	2858	2	72	Paronychia t.	Paronychia	HERB
Tinner_a20	80	115	80	Poaceae	Poaceae	HERB
Tinner_a20	451	2	60	Plantago lanceolata t.	Plantago lanceolata-type	HERB
Tinner_a20	459	1	262	Polygonum aviculare t.	Polygonum aviculare-type	HERB
Tinner_a20	2867	12	87	Ranunculus acris t.	Ranunculus acris-type	HERB
Tinner_a20	2875	2	235	Saussurea t.	Saussurea-type	HERB
Tinner_a20	2878	1	133	Senecio t.	Senecio-type	HERB
Tinner_a20	112	1	112	Thalictrum	Thalictrum	HERB
Tinner_a20	453	2	453	Urtica dioica t.	Urtica dioica-type	HERB
Tinner_a20	1098	15	177	Varia	Indeterminable: unknown	INUN
Tinner_a20	33	67	33	Cyperaceae	Cyperaceae	HERB
Tinner_a20	2886	1	1044	Xanthium t.	Xanthium	HERB
Tinner_a20	512	1	512	Potentilla t.	Potentilla-type	HERB
Tinner_a20	2835	3	1063	Centaurea montana t.	Centaurea montana-type	HERB
Tinner_a20	2836	1	29	Centaurea nigra t.	Centaurea nigra-type	HERB
Tinner_a20	2840	1	35	Daucus t.	Daucus	HERB
Tinner_a20	2846	1	607	Gentiana pneumonanthe t.	Gentiana pneumonanthe-type	HERB
Tinner_a20	2847	1	498	Geranium t.	Geranium	HERB
Tinner_a20	2850	1	855	Impatiens t.	Impatiens	HERB
Tinner_a20	2890	2	176	Sparganium t.	Sparganium-type	AQUA
