samplename	original_varname	acc_varname	groupid	count	percentage
Djamali_a18	Carpinus	Carpinus betulus	TRSH	5	0.61
Djamali_a18	Fagus	Fagus	TRSH	1	0.12
Djamali_a18	Pinus	Pinus	TRSH	1	0.12
Djamali_a18	Rosaceae	Rosaceae	TRSH	2	0.24
Djamali_a18	Apiaceae	Apiaceae	HERB	4	0.49
Djamali_a18	Artemisia	Artemisia	HERB	720	87.7
Djamali_a18	Asteraceae	Asteraceae	HERB	2	0.24
Djamali_a18	Caryophyllaceae	Caryophyllaceae (periporate excl. Paronychioideae)	HERB	8	0.97
Djamali_a18	Chenopodiaceae/Amaranthaceae	Chenopodiaceae/Amaranthaceae	HERB	46	5.6
Djamali_a18	Poaceae	Poaceae	HERB	32	3.9
