	samplename	var_	count	acc_var_	original_varname	acc_varname	groupid	groupname	higher_groupid	included_in_percent_sum	make_percent	higher_groupname	group_order	sums	percentage
0	Theuerkauf_a24	4	32	4	Alnus	Alnus	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	720	4.4444444
1	Theuerkauf_a24	2123	47	150	Betula pubescens-type	Betula pubescens-type	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	720	6.5277778
2	Theuerkauf_a24	3209	1	3209	Calluna	Calluna	DWAR	Dwarf shrubs	TRSH	True	True	Trees & Shrubs	0	720	0.13888889
3	Theuerkauf_a24	7	3	7	Carpinus	Carpinus betulus	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	720	0.41666667
4	Theuerkauf_a24	9	5	9	Corylus	Corylus	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	720	0.69444444
5	Theuerkauf_a24	12	6	12	Fagus	Fagus	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	720	0.83333333
6	Theuerkauf_a24	13	3	13	Fraxinus	Fraxinus	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	720	0.41666667
7	Theuerkauf_a24	18	3	18	Picea	Picea	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	720	0.41666667
8	Theuerkauf_a24	796	108	148	Pinus diploxylon	Pinus sylvestris-type	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	720	15
9	Theuerkauf_a24	208	32	208	Quercus	Quercus	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	720	4.4444444
10	Theuerkauf_a24	25	5	25	Salix	Salix	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	720	0.69444444
11	Theuerkauf_a24	29	2	29	Tilia	Tilia	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	720	0.27777778
12	Theuerkauf_a24	31	2	31	Ulmus	Ulmus/Zelkova	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	720	0.27777778
13	Theuerkauf_a24	601	7	36	Umbelliferae	Apiaceae	HERB	Herbs	HERB	True	True	Herbs	5	720	0.97222222
14	Theuerkauf_a24	37	13	37	Artemisia	Artemisia	HERB	Herbs	HERB	True	True	Herbs	5	720	1.8055556
15	Theuerkauf_a24	608	8	41	Aster-type	Aster-type	HERB	Herbs	HERB	True	True	Herbs	5	720	1.1111111
16	Theuerkauf_a24	3164	6	3164	Avena/Triticum-group	Avena/Triticum-group	HERB	Herbs	HERB	True	True	Herbs	5	720	0.83333333
17	Theuerkauf_a24	46	1	46	Caryophyllaceae	Caryophyllaceae (periporate excl. Paronychioideae)	HERB	Herbs	HERB	True	True	Herbs	5	720	0.13888889
18	Theuerkauf_a24	2301	3	475	Centaurea cyanus-type	Centaurea cyanus-type	HERB	Herbs	HERB	True	True	Herbs	5	720	0.41666667
19	Theuerkauf_a24	129	69	50	Secale	Cerealia-type	HERB	Herbs	HERB	True	True	Herbs	5	720	9.5833333
20	Theuerkauf_a24	52	11	52	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB	Herbs	HERB	True	True	Herbs	5	720	1.5277778
21	Theuerkauf_a24	61	20	61	Cyperaceae	Cyperaceae	HERB	Herbs	HERB	True	True	Herbs	5	720	2.7777778
22	Theuerkauf_a24	73	1	73	Filipendula	Filipendula	HERB	Herbs	HERB	True	True	Herbs	5	720	0.13888889
23	Theuerkauf_a24	3547	1	3547	Galium	Galium	HERB	Herbs	HERB	True	True	Herbs	5	720	0.13888889
24	Theuerkauf_a24	1582	9	274	Hordeum	Hordeum-type	HERB	Herbs	HERB	True	True	Herbs	5	720	1.25
25	Theuerkauf_a24	3614	27	3614	Humulus lupulus/Cannabis	Humulus lupulus/Cannabis	HERB	Herbs	HERB	True	True	Herbs	5	720	3.75
26	Theuerkauf_a24	600	2	34	Anthemis-type	Matricaria-type	HERB	Herbs	HERB	True	True	Herbs	5	720	0.27777778
27	Theuerkauf_a24	87	8	87	Plantago lanceolata	Plantago lanceolata-type	HERB	Herbs	HERB	True	True	Herbs	5	720	1.1111111
28	Theuerkauf_a24	1611	165	106	Gramineae	Poaceae	HERB	Herbs	HERB	True	True	Herbs	5	720	22.916667
29	Theuerkauf_a24	641	12	113	Ranunculus acris-type	Ranunculus acris-type	HERB	Herbs	HERB	True	True	Herbs	5	720	1.6666667
30	Theuerkauf_a24	645	22	121	Rumex acetosa-type	Rumex acetosa-type	HERB	Herbs	HERB	True	True	Herbs	5	720	3.0555556
31	Theuerkauf_a24	4061	22	4061	Rumex acetosa/R. acetosella	Rumex acetosa/R. acetosella	HERB	Herbs	HERB	True	True	Herbs	5	720	3.0555556
32	Theuerkauf_a24	1413	38	262	Sinapis-type	Sinapis-type	HERB	Herbs	HERB	True	True	Herbs	5	720	5.2777778
33	Theuerkauf_a24	142	25	142	Urtica dioica	Urtica dioica	HERB	Herbs	HERB	True	True	Herbs	5	720	3.4722222
34	Theuerkauf_a24	3748	1	3748	Monolete fern spores (psilate)	Monolete fern spores (psilate)	VACR	Vascular cryptogams (Pteridophytes)	VACR	True	True	Ferns	6	720	0.13888889
35	Theuerkauf_a24	4162	5	4162	Sparganium erectum-type	Sparganium erectum-type	AQUA	Aquatics	AQUA	False	True	Aquatics	7	720	0.69444444
36	Theuerkauf_a24	1244	9	925	Typha latifolia-type	Typha latifolia-type	HELO	Helophytes	AQUA	False	True	Aquatics	7	720	1.25
37	Theuerkauf_a24	3631	30	197	Indeterminable: unknown	Indeterminable: unknown	INUN	Indeterminables and unknowns	INUN	False	False	Indeterminables and unknowns	16	720	
