samplename	original_varname	acc_varname	groupid	count	percentage
Desprat_a7	Alnus	Alnus	TRSH	3	0.9375
Desprat_a7	Betula	Betula	TRSH	1	0.3125
Desprat_a7	Ericaceae	Ericales (tetrad)	DWAR	2	0.625
Desprat_a7	Myrtus	Myrtus communis	TRSH	1	0.3125
Desprat_a7	Olea	Olea europaea	TRSH	12	3.75
Desprat_a7	Phillyrea	Phillyrea	TRSH	1	0.3125
Desprat_a7	Pinus	Pinus	TRSH	12	3.75
Desprat_a7	Pistacia	Pistacia	TRSH	23	7.1875
Desprat_a7	Quercus deciduous  type	Quercus robur-type	TRSH	1	0.3125
Desprat_a7	Apiaceae	Apiaceae	HERB	1	0.3125
Desprat_a7	Artemisia	Artemisia	HERB	2	0.625
Desprat_a7	Asphodelus	Asphodelus	HERB	1	0.3125
Desprat_a7	Aster  type	Aster-type	HERB	8	2.5
Desprat_a7	Brassicaceae	Brassicaceae	HERB	11	3.4375
Desprat_a7	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB	115	35.9375
Desprat_a7	Taraxacum	Crepis-type	HERB	38	11.875
Desprat_a7	Anthemis  type	Matricaria-type	HERB	5	1.5625
Desprat_a7	Plantago	Plantago	HERB	3	0.9375
Desprat_a7	Poaceae	Poaceae	HERB	80	25
Desprat_a7	Xbroken	Indeterminable: broken	INUN	5	
Desprat_a7	Xcorroded	Indeterminable: corroded	INUN	1	
Desprat_a7	Xhidden	Indeterminable: hidden	INUN	1	
Desprat_a7	Exotic	Exotics (counted)	NOPO	250	
