samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Seppa_q1	5	47	5	Alnus	Alnus	TRSH
Seppa_q1	6	1	6	Apiaceae	Apiaceae	HERB
Seppa_q1	7	4	7	Artemisia	Artemisia	HERB
Seppa_q1	597	1	11	Aster-type	Aster-type	HERB
Seppa_q1	12	109	12	Betula	Betula	TRSH
Seppa_q1	16	9	16	Carpinus	Carpinus betulus	TRSH
Seppa_q1	18	1	18	Caryophyllaceae	Caryophyllaceae (periporate excl. Paronychioideae)	HERB
Seppa_q1	1065	26	22	Cerealia-type	Cerealia-type	HERB
Seppa_q1	3150	1	24	Chenopodium	Chenopodiaceae/Amaranthaceae	HERB
Seppa_q1	1328	1	1328	Convolvulus	Convolvulus	HERB
Seppa_q1	201	5	31	Corylus	Corylus	TRSH
Seppa_q1	45	2	45	Filipendula	Filipendula	HERB
Seppa_q1	190	3	190	Fraxinus	Fraxinus	TRSH
Seppa_q1	126	35	126	Picea	Picea	TRSH
Seppa_q1	75	222	75	Pinus	Pinus	TRSH
Seppa_q1	80	29	80	Poaceae	Poaceae	HERB
Seppa_q1	146	2	146	Polypodiaceae	Monolete fern spores	VACR
Seppa_q1	189	19	189	Quercus	Quercus	TRSH
Seppa_q1	629	2	274	Ranunculus	Ranunculus-type	HERB
Seppa_q1	727	1	94	Rumex	Rumex/Oxyria	HERB
Seppa_q1	100	1	100	Sambucus nigra	Sambucus nigra	TRSH
Seppa_q1	60	3	60	Plantago lanceolata	Plantago lanceolata-type	HERB
Seppa_q1	99	3	99	Salix	Salix	TRSH
Seppa_q1	154	2	154	Ulmus	Ulmus/Zelkova	TRSH
Seppa_q1	187	3	187	Tilia	Tilia	TRSH
