samplename	original_varname	acc_varname	groupid	count	percentage
Atanassova_c5	Alnus	Alnus	TRSH	45	5.3507729
Atanassova_c5	Betula	Betula	TRSH	21	2.4970273
Atanassova_c5	Carpinus betulus	Carpinus betulus	TRSH	43	5.1129608
Atanassova_c5	Corylus	Corylus	TRSH	39	4.6373365
Atanassova_c5	Fagus	Fagus	TRSH	48	5.7074911
Atanassova_c5	Fraxinus ornus	Fraxinus ornus	TRSH	1	0.11890606
Atanassova_c5	Juglans	Juglans	TRSH	6	0.71343639
Atanassova_c5	Carpinus orientalis	Ostrya/Carpinus orientalis	TRSH	7	0.83234245
Atanassova_c5	Picea	Picea	TRSH	21	2.4970273
Atanassova_c5	Pinus	Pinus	TRSH	291	34.601665
Atanassova_c5	Quercus	Quercus	TRSH	52	6.1831153
Atanassova_c5	Tilia	Tilia	TRSH	17	2.0214031
Atanassova_c5	Ulmus	Ulmus/Zelkova	TRSH	2	0.23781213
Atanassova_c5	Anthemideae	Anthemideae	HERB	20	2.3781213
Atanassova_c5	Apiaceae	Apiaceae	HERB	11	1.3079667
Atanassova_c5	Cirsium/Carduus-type	Asteraceae subf. Carduoideae	HERB	6	0.71343639
Atanassova_c5	Brassicaceae	Brassicaceae	HERB	10	1.1890606
Atanassova_c5	Centaurea jacea-type	Centaurea nigra-type	HERB	6	0.71343639
Atanassova_c5	Cerealia-type	Cerealia-type	HERB	2	0.23781213
Atanassova_c5	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB	32	3.8049941
Atanassova_c5	Compositae subfam. Cichorioideae	Compositae subfam. Cichorioideae	HERB	32	3.8049941
Atanassova_c5	Geum-type	Geum-type	HERB	5	0.59453032
Atanassova_c5	Plantago lanceolata	Plantago lanceolata-type	HERB	5	0.59453032
Atanassova_c5	Poaceae	Poaceae	HERB	56	6.6587396
Atanassova_c5	Polygonum aviculare	Polygonum aviculare-type	HERB	4	0.47562426
Atanassova_c5	Ranunculus-type	Ranunculus-type	HERB	4	0.47562426
Atanassova_c5	Rubiaceae	Rubiaceae	HERB	9	1.0701546
Atanassova_c5	Rumex	Rumex/Oxyria	HERB	19	2.2592152
Atanassova_c5	Silene-type	Silene-type	HERB	23	2.7348395
Atanassova_c5	Trifolium-type	Trifolium-type	HERB	4	0.47562426
