samplename	original_varname	acc_varname	groupid	count	percentage
Atanassova_e8	Alnus	Alnus	TRSH	43	1.9652651
Atanassova_e8	Betula	Betula	TRSH	41	1.8738574
Atanassova_e8	Carpinus betulus	Carpinus betulus	TRSH	128	5.8500914
Atanassova_e8	Corylus	Corylus	TRSH	111	5.0731261
Atanassova_e8	Fagus	Fagus	TRSH	575	26.279707
Atanassova_e8	Juglans	Juglans	TRSH	5	0.2285192
Atanassova_e8	Juniperus	Juniperus communis-type	TRSH	10	0.45703839
Atanassova_e8	Picea	Picea	TRSH	525	23.994516
Atanassova_e8	Pinus	Pinus	TRSH	426	19.469835
Atanassova_e8	Quercus	Quercus	TRSH	73	3.3363803
Atanassova_e8	Tilia	Tilia	TRSH	4	0.18281536
Atanassova_e8	Vitis	Vitis	TRSH	17	0.77696527
Atanassova_e8	Artemisia	Artemisia	HERB	89	4.0676417
Atanassova_e8	Centaurea jacea type	Centaurea nigra-type	HERB	8	0.36563071
Atanassova_e8	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB	97	4.4332724
Atanassova_e8	Achillea type	Matricaria-type	HERB	15	0.68555759
Atanassova_e8	Poaceae	Poaceae	HERB	21	0.95978062
Atanassova_e8	Unidentified	Indeterminable: unknown	INUN	1	
