samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Connor_b2	3529	1	813	Anagallis arvensis	Anagallis arvensis-type	HERB
Connor_b2	1107	2	6	Apiaceae undiff.	Apiaceae	HERB
Connor_b2	8	1	8	Asparagus	Asparagus	HERB
Connor_b2	13	1	13	Brassicaceae	Brassicaceae	HERB
Connor_b2	2550	4	6	Bupleurum-type	Apiaceae	HERB
Connor_b2	20	20	20	Centaurium	Centaurium	HERB
Connor_b2	3691	6	542	Ceratonia siliqua	Ceratonia siliqua	TRSH
Connor_b2	24	3	24	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB
Connor_b2	447	41	25	Cichorioideae	Asteraceae subf. Cichorioideae	HERB
Connor_b2	1243	4	603	Cirsium-type	Cirsium	HERB
Connor_b2	3801	4	3800	Cistus ladanifer-type	Cistus ladanifer-type	HERB
Connor_b2	3803	37	3802	Cistus monspeliensis-type	Cistus monspeliensis-type	HERB
Connor_b2	3807	15	1733	Cistus salviifolius-type	Cistus salvifolius	TRSH
Connor_b2	940	3	130	Ericales undiff.	Ericales (tetrad)	DWAR
Connor_b2	4038	1	52	Helianthemum salicifolium-type	Helianthemum	HERB
Connor_b2	718	23	718	Indeterminable: degraded	Indeterminable: degraded	INUN
Connor_b2	58	1	58	Juniperus	Juniperus communis-type	TRSH
Connor_b2	4128	3	61	Ligustrum vulgare-type	Ligustrum	TRSH
Connor_b2	1073	2	65	Mentha-type	Mentha-type	HERB
Connor_b2	1267	1	73	Peucedanum-type	Peucedanum-type	HERB
Connor_b2	74	2	74	Phillyrea	Phillyrea	TRSH
Connor_b2	75	48	75	Pinus	Pinus	TRSH
Connor_b2	77	1	77	Pistacia	Pistacia	TRSH
Connor_b2	4315	1	168	Plantaginaceae undiff.	Plantaginaceae	HERB
Connor_b2	1075	11	60	Plantago lanceolata-type	Plantago lanceolata-type	HERB
Connor_b2	1348	1	79	Plantago major-type	Plantago major	HERB
Connor_b2	2760	3	64	Plantago maritima-type	Plantago maritima-type	HERB
Connor_b2	80	18	80	Poaceae	Poaceae	HERB
Connor_b2	4428	194	85	Quercus coccifera-type	Quercus ilex-type	TRSH
Connor_b2	437	56	86	Quercus deciduous	Quercus robur-type	TRSH
Connor_b2	2792	18	84	Quercus suber-type	Quercus cerris-type	TRSH
Connor_b2	89	2	89	Rhamnus	Rhamnus-type	TRSH
Connor_b2	4491	3	4491	Rosmarinus-type	Salvia officinalis-type	DWAR
Connor_b2	4591	1	235	Serratula-type	Saussurea-type	HERB
Connor_b2	677	14	557	Sporormiella	Sporormiella-type	FUNG
Connor_b2	1357	1	818	Triticum	Avena/Triticum-type	HERB
Connor_b2	2537	1	49	Ulex-type	Genista-type	TRSH
Connor_b2	812	3	423	Zea mays	Zea mays	HERB
Connor_b2	7	9	7	Artemisia	Artemisia	HERB
Connor_b2	68	93	68	Olea europaea	Olea europaea	TRSH
Connor_b2	115	1	115	Trifolium	Trifolium-type	HERB
Connor_b2	589	1	3	Anthemis-type	Matricaria-type	HERB
Connor_b2	597	7	11	Aster-type	Aster-type	HERB
Connor_b2	2174	1	977	Myrica	Myrica	TRSH
Connor_b2	2553	1	29	Centaurea solstitialis	Centaurea nigra-type	HERB
Connor_b2	3140	7	3140	Casuarina	Casuarina	TRSH
Connor_b2	3646	3	3645	Calluna vulgaris	Calluna vulgaris	DWAR
Connor_b2	3868	1	3868	Cyperaceae	Cyperaceae	AQUA
Connor_b2	4138	2	4138	Linum catharticum-type	Linum catharticum-type	HERB
Connor_b2	4757	1	4756	Vitis vinifera	Vitis	LIAN
