samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Jahns_g4	6	10	6	Apiaceae	Apiaceae	HERB
Jahns_g4	7	1	7	Artemisia	Artemisia	HERB
Jahns_g4	1337	113	25	Asteraceae Liguliflorae	Asteraceae subf. Cichorioideae	HERB
Jahns_g4	1215	1	1111	Avena-type	Avena-type	HERB
Jahns_g4	13	35	13	Brassicaceae	Brassicaceae	HERB
Jahns_g4	1035	3	70	Carpinus orientalis/Ostrya	Ostrya/Carpinus orientalis	TRSH
Jahns_g4	769	1	24	Chenopodiaceae/Amaranthaceae	Chenopodiaceae/Amaranthaceae	HERB
Jahns_g4	3799	1	3797	Cistus incanus-type	Cistus albidus-type	HERB
Jahns_g4	3802	2	3802	Cistus monspeliensis	Cistus monspeliensis-type	HERB
Jahns_g4	3804	6	27	Cistus pro parte	Cistus	TRSH
Jahns_g4	1244	9	1244	Convolvulus arvensis	Convolvulus arvensis-type	HERB
Jahns_g4	3868	1	3868	Cyperaceae	Cyperaceae	AQUA
Jahns_g4	2424	3	36	Ephedra fragilis-type	Ephedra fragilis-type	TRSH
Jahns_g4	3927	1	3927	Erica	Erica	DWAR
Jahns_g4	773	2	773	Euphorbiaceae	Euphorbiaceae	HERB
Jahns_g4	3959	15	3958	Fabaceae pro parte	Fabaceae	INUN
Jahns_g4	1941	3	146	Filicinae	Monolete fern spores	VACR
Jahns_g4	45	2	45	Filipendula	Filipendula	HERB
Jahns_g4	4006	3	1663	Glaucium-type	Glaucium	HERB
Jahns_g4	949	1	258	Hordeum-type	Hordeum-type	HERB
Jahns_g4	1828	1	528	Jasminum	Jasminum	TRSH
Jahns_g4	66	14	66	Mercurialis annua	Mercurialis annua	HERB
Jahns_g4	442	35	68	Olea	Olea europaea	TRSH
Jahns_g4	74	2	74	Phillyrea	Phillyrea	TRSH
Jahns_g4	75	110	75	Pinus	Pinus	TRSH
Jahns_g4	77	337	77	Pistacia	Pistacia	TRSH
Jahns_g4	2801	1	30	Plantago coronopus-type	Plantago coronopus-type	HERB
Jahns_g4	1075	3	60	Plantago lanceolata-type	Plantago lanceolata-type	HERB
Jahns_g4	1348	1	79	Plantago major-type	Plantago major	HERB
Jahns_g4	80	41	80	Poaceae	Poaceae	HERB
Jahns_g4	666	1	214	Polypodium	Polypodium	VACR
Jahns_g4	427	5	85	Quercus evergreen	Quercus ilex-type	TRSH
Jahns_g4	4438	47	135	Ranunculaceae pro parte	Ranunculaceae	HERB
Jahns_g4	727	7	94	Rumex	Rumex/Oxyria	HERB
Jahns_g4	4549	1	101	Sarcopoterium spinosum/Sanguisorba minor	Sanguisorba minor-type	HERB
Jahns_g4	4687	2	279	Trilete spores (psilate)	Trilete spore(s)	VACR
Jahns_g4	154	1	154	Ulmus	Ulmus/Zelkova	TRSH
Jahns_g4	4756	2	4756	Vitis	Vitis	LIAN
Jahns_g4	18	4	18	Caryophyllaceae	Caryophyllaceae (periporate excl. Paronychioideae)	HERB
Jahns_g4	58	5	58	Juniperus	Juniperus communis-type	TRSH
Jahns_g4	1927	57	160	Asteraceae Tubuliflorae	Asteraceae subf. Asteroideae	HERB
Jahns_g4	3697	1	22	Cerealia pro parte	Cerealia-type	HERB
Jahns_g4	4690	8	279	Trilete spores (verrucate)	Trilete spore(s)	VACR
Jahns_g4	92	2	92	Rosaceae	Rosaceae	TRSH
