samplename	original_varname	acc_varname	groupid	count	percentage
Jahns_b2	Abies	Abies	TRSH	2	0.168492
Jahns_b2	Alnus	Alnus	TRSH	8	0.67396799
Jahns_b2	Cercis siliquastrum	Cercis siliquastrum	TRSH	1	0.084245998
Jahns_b2	Corylus	Corylus	TRSH	4	0.33698399
Jahns_b2	Ephedra fragilis	Ephedra	TRSH	12	1.010952
Jahns_b2	Erica	Erica	DWAR	48	4.0438079
Jahns_b2	Fagus	Fagus	TRSH	2	0.168492
Jahns_b2	Fraxinus excelsior	Fraxinus excelsior-type	TRSH	2	0.168492
Jahns_b2	Fraxinus ornus	Fraxinus ornus	TRSH	1	0.084245998
Jahns_b2	Juglans	Juglans	TRSH	1	0.084245998
Jahns_b2	Lonicera	Lonicera	TRSH	1	0.084245998
Jahns_b2	Olea	Olea europaea	TRSH	8	0.67396799
Jahns_b2	Carpinus orientalis/Ostrya	Ostrya/Carpinus orientalis	TRSH	4	0.33698399
Jahns_b2	Phillyrea	Phillyrea	TRSH	126	10.614996
Jahns_b2	Pinus	Pinus	TRSH	55	4.6335299
Jahns_b2	Pistacia	Pistacia	TRSH	64	5.3917439
Jahns_b2	Platanus	Platanus	TRSH	2	0.168492
Jahns_b2	Quercus evergreen	Quercus ilex-type	TRSH	48	4.0438079
Jahns_b2	Quercus deciduous	Quercus robur-type	TRSH	113	9.5197978
Jahns_b2	Rhamnus	Rhamnus-type	TRSH	1	0.084245998
Jahns_b2	Rosaceae	Rosaceae	TRSH	5	0.42122999
Jahns_b2	Salix	Salix	TRSH	4	0.33698399
Jahns_b2	Ulmus	Ulmus/Zelkova	TRSH	1	0.084245998
Jahns_b2	Viburnum	Viburnum	TRSH	1	0.084245998
Jahns_b2	Apiaceae	Apiaceae	HERB	99	8.3403538
Jahns_b2	Artemisia	Artemisia	HERB	4	0.33698399
Jahns_b2	Aster-type	Aster-type	HERB	5	0.42122999
Jahns_b2	Asteraceae Tubuliflorae	Asteraceae subf. Asteroideae	HERB	46	3.8753159
Jahns_b2	Asteraceae Liguliflorae	Asteraceae subf. Cichorioideae	HERB	64	5.3917439
Jahns_b2	Brassicaceae	Brassicaceae	HERB	4	0.33698399
Jahns_b2	Caryophyllaceae	Caryophyllaceae (periporate excl. Paronychioideae)	HERB	9	0.75821398
Jahns_b2	Cerealia-type	Cerealia-type	HERB	1	0.084245998
Jahns_b2	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB	6	0.50547599
Jahns_b2	Cyperaceae	Cyperaceae	HERB	20	1.68492
Jahns_b2	Dipsacaceae	Dipsacaceae	HERB	2	0.168492
Jahns_b2	Dipsacus	Dipsacus-type	HERB	1	0.084245998
Jahns_b2	Echium	Echium	HERB	1	0.084245998
Jahns_b2	Euphorbiaceae	Euphorbiaceae	HERB	2	0.168492
Jahns_b2	Geranium	Geranium	HERB	2	0.168492
Jahns_b2	Lamiaceae	Lamiaceae	HERB	23	1.937658
Jahns_b2	Vicia-type	Lathyrus/Vicia-type	HERB	1	0.084245998
Jahns_b2	Liliaceae	Liliaceae-type	HERB	8	0.67396799
Jahns_b2	Mercurialis	Mercurialis	HERB	130	10.95198
Jahns_b2	Montia fontana	Montia fontana	HERB	15	1.26369
Jahns_b2	Plantago lagopus-type	Plantago lagopus-type	HERB	1	0.084245998
Jahns_b2	Plantago lanceolata-type	Plantago lanceolata-type	HERB	2	0.168492
Jahns_b2	Plantago major-type	Plantago major	HERB	4	0.33698399
Jahns_b2	Poaceae	Poaceae	HERB	64	5.3917439
Jahns_b2	Polygonum aviculare	Polygonum aviculare-type	HERB	4	0.33698399
Jahns_b2	Ranunculaceae p.p.	Ranunculaceae	HERB	1	0.084245998
Jahns_b2	Rubiaceae	Rubiaceae	HERB	67	5.6444819
Jahns_b2	Scabiosa	Scabiosa	HERB	1	0.084245998
Jahns_b2	Solanum	Solanum	HERB	10	0.84245998
Jahns_b2	Trifolium	Trifolium-type	HERB	3	0.25273799
Jahns_b2	Sparganium-type	Sparganium-type	AQUA	4	0.33698399
Jahns_b2	Fabaceae p.p.	Fabaceae p.p.	INUN	10	
Jahns_b2	Varia	Indeterminable: unknown	INUN	26	
Jahns_b2	Filicinae	Monolete fern spores	VACR	73	6.1499579
Jahns_b2	Triver	Triver	NOPO	1	
