samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Jahns_c1	7	2	7	Artemisia	Artemisia	HERB
Jahns_c1	9	11	9	Asphodelus	Asphodelus	HERB
Jahns_c1	597	2	11	Aster-type	Aster-type	HERB
Jahns_c1	1337	5	25	Asteraceae Liguliflorae	Asteraceae subf. Cichorioideae	HERB
Jahns_c1	1927	6	160	Asteraceae Tubuliflorae	Asteraceae subf. Asteroideae	HERB
Jahns_c1	18	1	18	Caryophyllaceae	Caryophyllaceae (periporate excl. Paronychioideae)	HERB
Jahns_c1	1065	1	22	Cerealia-type	Cerealia-type	HERB
Jahns_c1	24	4	24	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB
Jahns_c1	3797	1	3797	Cistus albidus-type	Cistus albidus-type	HERB
Jahns_c1	201	1	31	Corylus	Corylus	TRSH
Jahns_c1	3868	3	3868	Cyperaceae	Cyperaceae	AQUA
Jahns_c1	498	4	498	Geranium	Geranium	HERB
Jahns_c1	949	2	258	Hordeum-type	Hordeum-type	HERB
Jahns_c1	57	1	57	Juglans	Juglans	TRSH
Jahns_c1	58	1	58	Juniperus	Juniperus communis-type	TRSH
Jahns_c1	442	30	68	Olea	Olea europaea	TRSH
Jahns_c1	2355	9	2018	Pediastrum simplex	Pediastrum simplex	ALGA
Jahns_c1	74	4	74	Phillyrea	Phillyrea	TRSH
Jahns_c1	75	22	75	Pinus	Pinus	TRSH
Jahns_c1	77	5	77	Pistacia	Pistacia	TRSH
Jahns_c1	4320	187	60	Plantago lagopus-type	Plantago lanceolata-type	HERB
Jahns_c1	1075	2	60	Plantago lanceolata-type	Plantago lanceolata-type	HERB
Jahns_c1	437	1359	86	Quercus deciduous	Quercus robur-type	TRSH
Jahns_c1	89	1	89	Rhamnus	Rhamnus-type	TRSH
Jahns_c1	92	1	92	Rosaceae	Rosaceae	TRSH
Jahns_c1	93	2	93	Rubiaceae	Rubiaceae	HERB
Jahns_c1	481	2	407	Sambucus	Sambucus	TRSH
Jahns_c1	1086	1	176	Sparganium-type	Sparganium-type	AQUA
Jahns_c1	2392	1	989	Succisa	Succisa-type	HERB
Jahns_c1	4693	6	4693	Triver	Triver	NOPO
Jahns_c1	1098	5	177	Varia	Indeterminable: unknown	INUN
Jahns_c1	4756	1	4756	Vitis	Vitis	LIAN
Jahns_c1	47	1	47	Fraxinus excelsior	Fraxinus excelsior-type	TRSH
Jahns_c1	80	38	80	Poaceae	Poaceae	HERB
Jahns_c1	99	4	99	Salix	Salix	TRSH
Jahns_c1	227	13	227	Mercurialis	Mercurialis	HERB
Jahns_c1	3927	6	3927	Erica	Erica	DWAR
Jahns_c1	4430	22	85	Quercus evergreeen	Quercus ilex-type	TRSH
