samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Jahns_a1	5	3	5	Alnus	Alnus	TRSH
Jahns_a1	6	1	6	Apiaceae	Apiaceae	HERB
Jahns_a1	7	1	7	Artemisia	Artemisia	HERB
Jahns_a1	597	3	11	Aster-type	Aster-type	HERB
Jahns_a1	1337	12	25	Asteraceae Liguliflorae	Asteraceae subf. Cichorioideae	HERB
Jahns_a1	1927	3	160	Asteraceae Tubuliflorae	Asteraceae subf. Asteroideae	HERB
Jahns_a1	1215	1	1111	Avena-type	Avena-type	HERB
Jahns_a1	13	2	13	Brassicaceae	Brassicaceae	HERB
Jahns_a1	1035	2	70	Carpinus orientalis/Ostrya	Ostrya/Carpinus orientalis	TRSH
Jahns_a1	18	3	18	Caryophyllaceae	Caryophyllaceae (periporate excl. Paronychioideae)	HERB
Jahns_a1	1065	5	22	Cerealia-type	Cerealia-type	HERB
Jahns_a1	24	3	24	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB
Jahns_a1	3797	2	3797	Cistus albidus-type	Cistus albidus-type	HERB
Jahns_a1	201	4	31	Corylus	Corylus	TRSH
Jahns_a1	2199	1	37	Ephedra distachya	Ephedra distachya-type	TRSH
Jahns_a1	3927	44	3927	Erica	Erica	DWAR
Jahns_a1	57	7	57	Juglans	Juglans	TRSH
Jahns_a1	62	1	62	Liliaceae	Liliaceae-type	HERB
Jahns_a1	227	5	227	Mercurialis	Mercurialis	HERB
Jahns_a1	442	20	68	Olea	Olea europaea	TRSH
Jahns_a1	74	92	74	Phillyrea	Phillyrea	TRSH
Jahns_a1	77	15	77	Pistacia	Pistacia	TRSH
Jahns_a1	80	27	80	Poaceae	Poaceae	HERB
Jahns_a1	431	1	180	Pteridium	Pteridium aquilinum	VACR
Jahns_a1	437	208	86	Quercus deciduous	Quercus robur-type	TRSH
Jahns_a1	4430	40	85	Quercus evergreeen	Quercus ilex-type	TRSH
Jahns_a1	630	2	87	Ranunculus acris-type	Ranunculus acris-type	HERB
Jahns_a1	92	1	92	Rosaceae	Rosaceae	TRSH
Jahns_a1	104	1	22	Secale	Cerealia-type	HERB
Jahns_a1	2392	2	989	Succisa	Succisa-type	HERB
Jahns_a1	4670	1	4670	Tiefen	Tiefen	NOPO
Jahns_a1	4693	2	4693	Triver	Triver	NOPO
Jahns_a1	1233	1	1199	Triticum-type	Triticum-type	HERB
Jahns_a1	176	1	176	Typha	Sparganium-type	AQUA
Jahns_a1	1098	4	177	Varia	Indeterminable: unknown	INUN
Jahns_a1	121	1	121	Vicia	Vicia-type	HERB
Jahns_a1	1044	1	1044	Xanthium	Xanthium	HERB
Jahns_a1	812	2	423	Zea mays	Zea mays	HERB
Jahns_a1	75	58	75	Pinus	Pinus	TRSH
Jahns_a1	192	1	42	Fagus	Fagus	TRSH
Jahns_a1	560	7	321	Abies	Abies	TRSH
Jahns_a1	1631	3	327	Arbutus	Arbutus	TRSH
Jahns_a1	1941	1	146	Filicinae	Monolete fern spores	VACR
