samplename	original_varname	acc_varname	groupid	count	percentage
Dambach_a422	Acer	Acer campestre-type	TRSH	116	17.13
Dambach_a422	Alnus	Alnus	TRSH	12	1.77
Dambach_a422	Betula	Betula	TRSH	30	4.43
Dambach_a422	Corylus	Corylus	TRSH	4	0.59
Dambach_a422	Fagus	Fagus	TRSH	33	4.87
Dambach_a422	Fraxinus	Fraxinus	TRSH	2	0.3
Dambach_a422	Pinus	Pinus	TRSH	30	4.43
Dambach_a422	Quercus	Quercus	TRSH	392	57.9
Dambach_a422	Salix	Salix	TRSH	1	0.15
Dambach_a422	Ulmus	Ulmus/Zelkova	TRSH	1	0.15
Dambach_a422	Artemisia	Artemisia	HERB	2	0.3
Dambach_a422	Asteroideae	Asteraceae subf. Asteroideae	HERB	2	0.3
Dambach_a422	Cichorioideae	Asteraceae subf. Cichorioideae	HERB	1	0.15
Dambach_a422	Brassicaceae	Brassicaceae	HERB	3	0.44
Dambach_a422	Cerealia-type	Cerealia-type	HERB	1	0.15
Dambach_a422	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB	4	0.59
Dambach_a422	Plantago lanceolata	Plantago lanceolata-type	HERB	1	0.15
Dambach_a422	Gramineae	Poaceae	HERB	30	4.43
Dambach_a422	Ranunculaceae	Ranunculaceae	HERB	8	1.18
Dambach_a422	Rubiaceae	Rubiaceae	HERB	1	0.15
Dambach_a422	Scrophularia/Verbascum	Scrophularia-type	HERB	2	0.3
Dambach_a422	Sphagnum	Sphagnum	BRYO	1	0.15
Dambach_a422	Cyperaceae	Cyperaceae	AQUA	1	0.15
Dambach_a422	Indeterminable: unknown	Indeterminable: unknown	INUN	9	
Dambach_a422	Varia	Indeterminable: unknown	INUN	2	
