samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Morales_a3	27	2	27	Cistus	Cistus	TRSH
Morales_a3	99	1	99	Salix	Salix	TRSH
Morales_a3	442	5	68	Olea	Olea europaea	TRSH
Morales_a3	457	71	457	Calluna vulgaris	Calluna vulgaris	TRSH
Morales_a3	716	10	130	Ericaceae undiff.	Ericales (tetrad)	DWAR
Morales_a3	1052	24	85	Quercus ilex-type	Quercus ilex-type	TRSH
Morales_a3	2115	14	128	Betula pubescens-type	Betula pubescens-type	TRSH
Morales_a3	2536	88	455	Erica arborea-type	Erica arborea-type	TRSH
Morales_a3	6	1	6	Apiaceae	Apiaceae	HERB
Morales_a3	13	1	13	Brassicaceae	Brassicaceae	HERB
Morales_a3	80	20	80	Poaceae	Poaceae	HERB
Morales_a3	477	1	62	Liliaceae undiff.	Liliaceae-type	HERB
Morales_a3	604	1	242	Echium	Echium	HERB
Morales_a3	631	1	631	Rhinanthus-type	Rhinanthus-type	HERB
Morales_a3	1065	1	22	Cerealia-type	Cerealia-type	HERB
Morales_a3	1075	3	60	Plantago lanceolata-type	Plantago lanceolata-type	HERB
Morales_a3	1348	1	79	Plantago major-type	Plantago major	HERB
Morales_a3	2793	13	531	Erica australis	Erica ciliaris-type	DWAR
Morales_a3	2794	31	2600	Erica tetralix	Erica tetralix-type	DWAR
Morales_a3	2796	7	49	Genista/Cytisus-type	Genista-type	TRSH
Morales_a3	2803	1	95	Rumex acetosa/Rumex acetosella-type	Rumex acetosa-type	HERB
Morales_a3	2810	1	177	Unknown pollen	Indeterminable: unknown	INUN
Morales_a3	2811	1	2811	Gelasinospora	Gelasinospora	FUNG
Morales_a3	728	3	555	Sordaria-type	Sordaria-type	FUNG
Morales_a3	2812	11	557	Sporormiella-type	Sporormiella-type	FUNG
Morales_a3	33	3	33	Cyperaceae	Cyperaceae	HERB
Morales_a3	2790	71	125	Pinus (diploxylon)	Pinus sylvestris-type	TRSH
Morales_a3	2791	36	86	Quercus deciduous-type	Quercus robur-type	TRSH
