samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Seppa_t1	5	52	5	Alnus	Alnus	TRSH
Seppa_t1	12	116	12	Betula	Betula	TRSH
Seppa_t1	3645	4	3645	Calluna	Calluna vulgaris	DWAR
Seppa_t1	3663	2	3663	Carex	Carex	AQUA
Seppa_t1	16	5	16	Carpinus	Carpinus betulus	TRSH
Seppa_t1	1065	7	22	Cerealia-type	Cerealia-type	HERB
Seppa_t1	192	1	42	Fagus	Fagus	TRSH
Seppa_t1	45	2	45	Filipendula	Filipendula	HERB
Seppa_t1	468	4	468	Frangula	Frangula alnus	TRSH
Seppa_t1	190	2	190	Fraxinus	Fraxinus	TRSH
Seppa_t1	126	10	126	Picea	Picea	TRSH
Seppa_t1	60	3	60	Plantago lanceolata	Plantago lanceolata-type	HERB
Seppa_t1	727	3	94	Rumex	Rumex/Oxyria	HERB
Seppa_t1	187	1	187	Tilia	Tilia	TRSH
Seppa_t1	154	1	154	Ulmus	Ulmus/Zelkova	TRSH
Seppa_t1	75	245	75	Pinus	Pinus	TRSH
Seppa_t1	80	11	80	Poaceae	Poaceae	HERB
Seppa_t1	189	8	189	Quercus	Quercus	TRSH
Seppa_t1	201	1	31	Corylus	Corylus	TRSH
Seppa_t1	629	6	274	Ranunculus	Ranunculus-type	HERB
Seppa_t1	3150	2	24	Chenopodium	Chenopodiaceae/Amaranthaceae	HERB
