samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Kolaczek_a1	759	7	321	Abies alba	Abies	TRSH
Kolaczek_a1	2	1	2	Acer	Acer campestre-type	TRSH
Kolaczek_a1	5	162	5	Alnus	Alnus	TRSH
Kolaczek_a1	3526	1	586	Ambrosia artemisiifolia-type	Ambrosia	HERB
Kolaczek_a1	1378	2	1378	Anthoceros	Anthoceros/Phaeoceros	BRYO
Kolaczek_a1	1107	3	6	Apiaceae undiff.	Apiaceae	HERB
Kolaczek_a1	7	14	7	Artemisia	Artemisia	HERB
Kolaczek_a1	597	2	11	Aster-type	Aster-type	HERB
Kolaczek_a1	1802	1	160	Asteroideae undiff.	Asteraceae subf. Asteroideae	HERB
Kolaczek_a1	12	17	12	Betula	Betula	TRSH
Kolaczek_a1	1422	10	13	Brassicaceae undiff.	Brassicaceae	HERB
Kolaczek_a1	563	11	16	Carpinus betulus	Carpinus betulus	TRSH
Kolaczek_a1	946	3	18	Caryophyllaceae undiff.	Caryophyllaceae (periporate excl. Paronychioideae)	HERB
Kolaczek_a1	821	2	462	Centaurea cyanus	Centaurea cyanus-type	HERB
Kolaczek_a1	1062	1	29	Centaurea jacea-type	Centaurea nigra-type	HERB
Kolaczek_a1	1065	64	22	Cerealia-type	Cerealia-type	HERB
Kolaczek_a1	3773	1	3773	Charcoal	Charcoal	MACR
Kolaczek_a1	24	6	24	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB
Kolaczek_a1	447	16	25	Cichorioideae	Asteraceae subf. Cichorioideae	HERB
Kolaczek_a1	1383	2	336	Cirsium/Carduus	Asteraceae subf. Carduoideae	HERB
Kolaczek_a1	31	10	31	Corylus avellana	Corylus	TRSH
Kolaczek_a1	164	1	164	Dipsacaceae	Dipsacaceae	HERB
Kolaczek_a1	825	1	220	Dryopteris filix-mas	Dryopteris filix-mas-type	VACR
Kolaczek_a1	145	2	145	Equisetum	Equisetum	VACR
Kolaczek_a1	3961	1	1248	Fagopyrum esculentum-type	Fagopyrum	HERB
Kolaczek_a1	42	3	42	Fagus sylvatica	Fagus	TRSH
Kolaczek_a1	45	7	45	Filipendula	Filipendula	HERB
Kolaczek_a1	567	2	468	Frangula alnus	Frangula alnus	TRSH
Kolaczek_a1	190	3	190	Fraxinus	Fraxinus	TRSH
Kolaczek_a1	605	4	93	Galium-type	Rubiaceae	HERB
Kolaczek_a1	4074	170	1324	Indeterminable: corroded	Indeterminable: corroded	INUN
Kolaczek_a1	611	2	611	Lotus-type	Lotus-type	HERB
Kolaczek_a1	559	205	559	Lycopodium (counted)	Lycopodium (counted)	NOPO
Kolaczek_a1	473	3	473	Melampyrum	Melampyrum	HERB
Kolaczek_a1	4193	304	146	Monolete fern spores	Monolete fern spores	VACR
Kolaczek_a1	4286	29	4284	Phragmites australis-type	Phragmites australis-type	AQUA
Kolaczek_a1	783	13	783	Picea abies	Picea abies-type	TRSH
Kolaczek_a1	1226	338	125	Pinus sylvestris-type	Pinus sylvestris-type	TRSH
Kolaczek_a1	60	23	60	Plantago lanceolata	Plantago lanceolata-type	HERB
Kolaczek_a1	429	137	80	Poaceae undiff.	Poaceae	HERB
Kolaczek_a1	725	1	262	Polygonum aviculare	Polygonum aviculare-type	HERB
Kolaczek_a1	81	10	81	Populus	Populus	TRSH
Kolaczek_a1	626	1	512	Potentilla-type	Potentilla-type	HERB
Kolaczek_a1	180	6	180	Pteridium aquilinum	Pteridium aquilinum	VACR
Kolaczek_a1	189	10	189	Quercus	Quercus	TRSH
Kolaczek_a1	630	4	87	Ranunculus acris-type	Ranunculus acris-type	HERB
Kolaczek_a1	634	57	95	Rumex acetosa-type	Rumex acetosa-type	HERB
Kolaczek_a1	99	3	99	Salix	Salix	TRSH
Kolaczek_a1	4576	1	1041	Scleranthus-type	Scleranthus	HERB
Kolaczek_a1	256	33	256	Secale cereale	Secale cereale	HERB
Kolaczek_a1	1779	3	132	Silene-type	Silene-type	HERB
Kolaczek_a1	1403	4	246	Sinapis-type	Sinapis-type	HERB
Kolaczek_a1	1194	1	1194	Solanum dulcamara	Solanum dulcamara	HERB
Kolaczek_a1	153	28	153	Tilia cordata-type	Tilia cordata-type	TRSH
Kolaczek_a1	1283	1	114	Trifolium pratense-type	Trifolium pratense-type	HERB
Kolaczek_a1	1233	1	1199	Triticum-type	Triticum-type	HERB
Kolaczek_a1	154	2	154	Ulmus	Ulmus/Zelkova	TRSH
Kolaczek_a1	652	1	652	Urtica	Urtica	HERB
Kolaczek_a1	1098	6	177	Varia	Indeterminable: unknown	INUN
Kolaczek_a1	1410	1	1207	Viburnum opulus-type	Viburnum opulus	TRSH
Kolaczek_a1	3868	173	3868	Cyperaceae	Cyperaceae	AQUA
