samplename	original_varname	acc_varname	groupid	count	percentage
Mikishin-Gvozdeva_a192	Abies	Abies	TRSH	4	0.96
Mikishin-Gvozdeva_a192	Alnus	Alnus	TRSH	4	0.96
Mikishin-Gvozdeva_a192	Alnaster (Alnus shrub-type: Alnaster fruticosus, Alnus fruticosa, Alnus maximowiczii)	Alnus viridis	TRSH	90	21.69
Mikishin-Gvozdeva_a192	Betula	Betula	TRSH	10	2.41
Mikishin-Gvozdeva_a192	Betula nana-type	Betula nana-type	DWAR	37	8.92
Mikishin-Gvozdeva_a192	Ericales	Ericales (tetrad)	DWAR	14	3.37
Mikishin-Gvozdeva_a192	Picea	Picea	TRSH	62	14.94
Mikishin-Gvozdeva_a192	Pinus sgen. Haploxylon	Pinus cembra-type	TRSH	118	28.43
Mikishin-Gvozdeva_a192	Pinus sgen. Diploxylon	Pinus sylvestris-type	TRSH	1	0.24
Mikishin-Gvozdeva_a192	Quercus	Quercus	TRSH	2	0.48
Mikishin-Gvozdeva_a192	Artemisia	Artemisia	HERB	1	0.24
Mikishin-Gvozdeva_a192	Cyperaceae	Cyperaceae	HERB	3	0.72
Mikishin-Gvozdeva_a192	Onagraceae	Onagraceae	HERB	2	0.48
Mikishin-Gvozdeva_a192	Ranunculaceae	Ranunculaceae	HERB	2	0.48
Mikishin-Gvozdeva_a192	Lycopodium	Lycopodium	VACR	24	5.78
Mikishin-Gvozdeva_a192	Polypodiaceae	Monolete fern spores	VACR	26	6.27
Mikishin-Gvozdeva_a192	Sphagnum	Sphagnum	BRYO	15	3.61
