samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Theuerkauf_a1	2	1	2	Acer	Acer campestre-type	TRSH
Theuerkauf_a1	5	126	5	Alnus	Alnus	TRSH
Theuerkauf_a1	589	3	3	Anthemis-type	Matricaria-type	HERB
Theuerkauf_a1	7	5	7	Artemisia	Artemisia	HERB
Theuerkauf_a1	597	1	11	Aster-type	Aster-type	HERB
Theuerkauf_a1	3600	1	818	Avena/Triticum-group	Avena/Triticum-type	HERB
Theuerkauf_a1	2115	185	128	Betula pubescens-type	Betula pubescens-type	TRSH
Theuerkauf_a1	3645	8	3645	Calluna	Calluna vulgaris	DWAR
Theuerkauf_a1	16	6	16	Carpinus	Carpinus betulus	TRSH
Theuerkauf_a1	2292	5	462	Centaurea cyanus-type	Centaurea cyanus-type	HERB
Theuerkauf_a1	201	27	31	Corylus	Corylus	TRSH
Theuerkauf_a1	3868	19	3868	Cyperaceae	Cyperaceae	AQUA
Theuerkauf_a1	145	13	145	Equisetum	Equisetum	VACR
Theuerkauf_a1	192	42	42	Fagus	Fagus	TRSH
Theuerkauf_a1	190	3	190	Fraxinus	Fraxinus	TRSH
Theuerkauf_a1	1601	76	80	Gramineae	Poaceae	HERB
Theuerkauf_a1	1572	2	258	Hordeum	Hordeum-type	HERB
Theuerkauf_a1	4061	1	205	Humulus lupulus/Cannabis	Humulus/Cannabis	HERB
Theuerkauf_a1	4078	30	177	Indeterminable: unknown	Indeterminable: unknown	INUN
Theuerkauf_a1	4194	4	146	Monolete fern spores (psilate)	Monolete fern spores	VACR
Theuerkauf_a1	126	35	126	Picea	Picea	TRSH
Theuerkauf_a1	785	236	125	Pinus diploxylon	Pinus sylvestris-type	TRSH
Theuerkauf_a1	189	77	189	Quercus	Quercus	TRSH
Theuerkauf_a1	630	2	87	Ranunculus acris-type	Ranunculus acris-type	HERB
Theuerkauf_a1	634	11	95	Rumex acetosa-type	Rumex acetosa-type	HERB
Theuerkauf_a1	4505	11	95	Rumex acetosa/R. acetosella	Rumex acetosa-type	HERB
Theuerkauf_a1	99	8	99	Salix	Salix	TRSH
Theuerkauf_a1	104	32	22	Secale	Cerealia-type	HERB
Theuerkauf_a1	1403	7	246	Sinapis-type	Sinapis-type	HERB
Theuerkauf_a1	144	2	144	Sphagnum	Sphagnum	BRYO
Theuerkauf_a1	1234	5	914	Typha latifolia-type	Typha latifolia-type	AQUA
Theuerkauf_a1	590	3	6	Umbelliferae	Apiaceae	HERB
Theuerkauf_a1	117	4	117	Urtica dioica	Urtica dioica	HERB
Theuerkauf_a1	24	5	24	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB
Theuerkauf_a1	60	7	60	Plantago lanceolata	Plantago lanceolata-type	HERB
Theuerkauf_a1	154	3	154	Ulmus	Ulmus/Zelkova	TRSH
Theuerkauf_a1	187	1	187	Tilia	Tilia	TRSH
