samplename	original_varname	acc_varname	groupid	count	percentage
Kuehl_a2	Alnus	Alnus	TRSH	12	1.2
Kuehl_a2	Betula	Betula	TRSH	97	9.68
Kuehl_a2	Calluna	Calluna vulgaris	DWAR	7	0.7
Kuehl_a2	Carpinus	Carpinus betulus	TRSH	2	0.2
Kuehl_a2	Corylus	Corylus	TRSH	2	0.2
Kuehl_a2	Fagus	Fagus	TRSH	45	4.49
Kuehl_a2	Frangula	Frangula alnus	TRSH	8	0.8
Kuehl_a2	Fraxinus	Fraxinus	TRSH	4	0.4
Kuehl_a2	Larix	Larix/Pseudotsuga	TRSH	3	0.3
Kuehl_a2	Picea	Picea	TRSH	54	5.39
Kuehl_a2	Pinus	Pinus	TRSH	205	20.46
Kuehl_a2	Quercus	Quercus	TRSH	72	7.19
Kuehl_a2	Salix	Salix	TRSH	2	0.2
Kuehl_a2	Vaccinium	Vaccinium	DWAR	7	0.7
Kuehl_a2	Apiaceae	Apiaceae	HERB	3	0.3
Kuehl_a2	Artemisia	Artemisia	HERB	3	0.3
Kuehl_a2	Brassicaceae	Brassicaceae	HERB	3	0.3
Kuehl_a2	Cerealia-type	Cerealia-type	HERB	1	0.1
Kuehl_a2	Secale	Cerealia-type	HERB	1	0.1
Kuehl_a2	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB	1	0.1
Kuehl_a2	Cirsium-type	Cirsium	HERB	2	0.2
Kuehl_a2	Hieracium-type	Crepis-type	HERB	3	0.3
Kuehl_a2	Poaceae	Poaceae	HERB	109	10.88
Kuehl_a2	Ranunculaceae	Ranunculaceae	HERB	1	0.1
Kuehl_a2	Rumex acetosa-type	Rumex acetosa-type	HERB	1	0.1
Kuehl_a2	Trientalis europaea	Trientalis europaea	HERB	8	0.8
Kuehl_a2	Urtica	Urtica	HERB	4	0.4
Kuehl_a2	Dryopteris dilatata-type	Dryopteris dilatata	VACR	205	20.46
Kuehl_a2	Equisetum	Equisetum	VACR	1	0.1
Kuehl_a2	Polypodiaceae	Monolete fern spores	VACR	135	13.47
Kuehl_a2	Sphagnum	Sphagnum	BRYO	1	0.1
Kuehl_a2	Typha angustifolia	Sparganium-type	AQUA	1	0.1
Kuehl_a2	Varia	Indeterminable: unknown	INUN	12	
Kuehl_a2	cf. Sorbus	Rosaceae (non-operculate)	INUN	112	
