samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Leroy_d2	5	9	5	Alnus	Alnus	TRSH
Leroy_d2	7	1	7	Artemisia	Artemisia	HERB
Leroy_d2	1337	4	25	Asteraceae Liguliflorae	Asteraceae subf. Cichorioideae	HERB
Leroy_d2	1927	7	160	Asteraceae Tubuliflorae	Asteraceae subf. Asteroideae	HERB
Leroy_d2	3667	8	16	Carpinus betulus-type	Carpinus betulus	TRSH
Leroy_d2	3796	6	3796	Cistus	Cistus	HERB
Leroy_d2	1127	1	1127	Cornus sanguinea	Cornus sanguinea-type	TRSH
Leroy_d2	201	3	31	Corylus	Corylus	TRSH
Leroy_d2	714	1	347	Cupressaceae	Cupressaceae undiff.	TRSH
Leroy_d2	130	3	130	Ericaceae	Ericales (tetrad)	DWAR
Leroy_d2	192	5	42	Fagus	Fagus	TRSH
Leroy_d2	498	2	498	Geranium	Geranium	HERB
Leroy_d2	4031	5	4031	Hedera	Hedera	LIAN
Leroy_d2	4078	49	177	Indeterminable: unknown	Indeterminable: unknown	INUN
Leroy_d2	57	23	57	Juglans	Juglans	TRSH
Leroy_d2	1257	2	1257	Knautia	Knautia	HERB
Leroy_d2	62	1	62	Liliaceae	Liliaceae-type	HERB
Leroy_d2	66	9	66	Mercurialis annua	Mercurialis annua	HERB
Leroy_d2	75	38	75	Pinus	Pinus	TRSH
Leroy_d2	77	3	77	Pistacia	Pistacia	TRSH
Leroy_d2	60	10	60	Plantago lanceolata	Plantago lanceolata-type	HERB
Leroy_d2	78	1	78	Platanus	Platanus	TRSH
Leroy_d2	80	73	80	Poaceae	Poaceae	HERB
Leroy_d2	4364	2	1505	Polygonum aviculare/bistorta-type	Polygonum-type (tricolporate)	HERB
Leroy_d2	4405	1	180	Pteridium aquilinum-type	Pteridium aquilinum	VACR
Leroy_d2	427	1	85	Quercus evergreen	Quercus ilex-type	TRSH
Leroy_d2	92	2	92	Rosaceae	Rosaceae	TRSH
Leroy_d2	96	5	96	Rumex acetosella	Rumex acetosella	HERB
Leroy_d2	99	20	99	Salix	Salix	TRSH
Leroy_d2	187	4	187	Tilia	Tilia	TRSH
Leroy_d2	4722	2	4722	Urticaceae/Moraceae	Urticaceae/Moraceae	INUN
Leroy_d2	4756	4	4756	Vitis	Vitis	LIAN
Leroy_d2	13	4	13	Brassicaceae	Brassicaceae	HERB
Leroy_d2	437	25	86	Quercus deciduous	Quercus robur-type	TRSH
Leroy_d2	727	3	94	Rumex	Rumex/Oxyria	HERB
Leroy_d2	812	1	423	Zea mays	Zea mays	HERB
Leroy_d2	3525	29	24	Amaranthaceae/Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB
Leroy_d2	4338	4	80	Poaceae (37 um)	Poaceae	HERB
