	samplename	var_	count	acc_var_	original_varname	acc_varname	groupid	groupname	higher_groupid	included_in_percent_sum	make_percent	higher_groupname	group_order	sums	percentage
0	Bakker_a1	3046	1	3046	Abies cilicica	Abies cilicica	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	350	0.28571429
1	Bakker_a1	2	2	2	Acer	Acer campestre-type	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	350	0.57142857
2	Bakker_a1	4	1	4	Alnus	Alnus	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	350	0.28571429
3	Bakker_a1	11	1	11	Ericaceae	Ericales (tetrad)	DWAR	Dwarf shrubs	TRSH	True	True	Trees & Shrubs	0	350	0.28571429
4	Bakker_a1	3644	2	3644	Juniperus excelsa/J. oxycedrus	Juniperus excelsa/J. oxycedrus	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	350	0.57142857
5	Bakker_a1	95	1	95	Olea europaea	Olea europaea	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	350	0.28571429
6	Bakker_a1	19	25	19	Pinus	Pinus	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	350	7.1428571
7	Bakker_a1	3980	121	3980	Quercus coccifera	Quercus coccifera	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	350	34.571429
8	Bakker_a1	36	24	36	Apiaceae	Apiaceae	HERB	Herbs	HERB	True	True	Herbs	5	350	6.8571429
9	Bakker_a1	3134	1	3134	Artemisia herba-alba-type	Artemisia herba-alba-type	HERB	Herbs	HERB	True	True	Herbs	5	350	0.28571429
10	Bakker_a1	772	3	180	Asteroideae	Asteraceae subf. Asteroideae	HERB	Herbs	HERB	True	True	Herbs	5	350	0.85714286
11	Bakker_a1	460	122	53	Cichorioideae	Asteraceae subf. Cichorioideae	HERB	Herbs	HERB	True	True	Herbs	5	350	34.857143
12	Bakker_a1	42	11	42	Brassicaceae	Brassicaceae	HERB	Herbs	HERB	True	True	Herbs	5	350	3.1428571
13	Bakker_a1	46	6	46	Caryophyllaceae	Caryophyllaceae (periporate excl. Paronychioideae)	HERB	Herbs	HERB	True	True	Herbs	5	350	1.7142857
14	Bakker_a1	50	1	50	Cerealia	Cerealia-type	HERB	Herbs	HERB	True	True	Herbs	5	350	0.28571429
15	Bakker_a1	52	8	52	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB	Herbs	HERB	True	True	Herbs	5	350	2.2857143
16	Bakker_a1	1146	3	1146	Eryngium	Eryngium	HERB	Herbs	HERB	True	True	Herbs	5	350	0.85714286
17	Bakker_a1	3764	4	3764	Myricaria	Myricaria	HERB	Herbs	HERB	True	True	Herbs	5	350	1.1428571
18	Bakker_a1	3874	2	3874	Plantago lanceolata-type/P. major-type	Plantago lanceolata-type/P. major-type	HERB	Herbs	HERB	True	True	Herbs	5	350	0.57142857
19	Bakker_a1	106	9	106	Poaceae	Poaceae	HERB	Herbs	HERB	True	True	Herbs	5	350	2.5714286
20	Bakker_a1	3033	1	1515	Polygonum undifferentiated	Polygonum-type (tricolporate)	HERB	Herbs	HERB	True	True	Herbs	5	350	0.28571429
21	Bakker_a1	137	1	137	Thalictrum	Thalictrum	HERB	Herbs	HERB	True	True	Herbs	5	350	0.28571429
22	Bakker_a1	980	12	197	Unknown	Indeterminable: unknown	INUN	Indeterminables and unknowns	INUN	False	False	Indeterminables and unknowns	16	350	
