	samplename	var_	count	acc_var_	original_varname	acc_varname	groupid	groupname	higher_groupid	included_in_percent_sum	make_percent	higher_groupname	group_order	sums	percentage
0	Ortu_d49	4	1	4	Alnus	Alnus	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	290	0.34482759
1	Ortu_d49	5	2	5	Betula	Betula	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	290	0.68965517
2	Ortu_d49	9	1	9	Corylus	Corylus	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	290	0.34482759
3	Ortu_d49	85	3	85	Juniperus	Juniperus communis-type	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	290	1.0344828
4	Ortu_d49	18	2	18	Picea	Picea	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	290	0.68965517
5	Ortu_d49	19	158	19	Pinus	Pinus	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	290	54.482759
6	Ortu_d49	173	7	21	Quercus robur-type	Quercus robur-type	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	290	2.4137931
7	Ortu_d49	118	3	118	Rosaceae	Rosaceae	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	290	1.0344828
8	Ortu_d49	61	57	61	Cyperaceae	Cyperaceae	HERB	Herbs	HERB	True	True	Herbs	5	290	19.655172
9	Ortu_d49	3547	1	3547	Galium	Galium	HERB	Herbs	HERB	True	True	Herbs	5	290	0.34482759
10	Ortu_d49	617	13	617	Gentiana	Gentiana	HERB	Herbs	HERB	True	True	Herbs	5	290	4.4827586
11	Ortu_d49	80	1	80	Helianthemum	Helianthemum	HERB	Herbs	HERB	True	True	Herbs	5	290	0.34482759
12	Ortu_d49	1402	1	1316	Parnassia palustris	Parnassia palustris	HERB	Herbs	HERB	True	True	Herbs	5	290	0.34482759
13	Ortu_d49	735	2	286	Plantago	Plantago	HERB	Herbs	HERB	True	True	Herbs	5	290	0.68965517
14	Ortu_d49	1611	31	106	Gramineae	Poaceae	HERB	Herbs	HERB	True	True	Herbs	5	290	10.689655
15	Ortu_d49	1614	1	1515	Polygonum	Polygonum-type (tricolporate)	HERB	Herbs	HERB	True	True	Herbs	5	290	0.34482759
16	Ortu_d49	156	6	156	Ranunculaceae	Ranunculaceae	HERB	Herbs	HERB	True	True	Herbs	5	290	2.0689655
17	Ortu_d49	3631	1	197	Indeterminable: unknown	Indeterminable: unknown	INUN	Indeterminables and unknowns	INUN	False	False	Indeterminables and unknowns	16	290	
