samplename	original_varname	acc_varname	groupid	count	percentage
Lopatina_a17	Alnus	Alnus	TRSH	4	2
Lopatina_a17	Duschekia	Alnus viridis	TRSH	12	6
Lopatina_a17	Betula sect. Nanae	Betula nana-type	DWAR	54	27
Lopatina_a17	Betula sect. Albae	Betula pubescens-type	TRSH	18	9
Lopatina_a17	Ericaceae	Ericales (tetrad)	DWAR	20	10
Lopatina_a17	Pinus	Pinus	TRSH	19	9.5
Lopatina_a17	Salix	Salix	TRSH	5	2.5
Lopatina_a17	Artemisia	Artemisia	HERB	3	1.5
Lopatina_a17	Stellaria	Cerastium-type	HERB	5	2.5
Lopatina_a17	Cyperaceae	Cyperaceae	HERB	11	5.5
Lopatina_a17	Liliaceae	Liliaceae-type	HERB	3	1.5
Lopatina_a17	Onagraceae	Onagraceae	HERB	1	0.5
Lopatina_a17	Poaceae	Poaceae	HERB	22	11
Lopatina_a17	Polemonium	Polemonium	HERB	1	0.5
Lopatina_a17	Senecio	Senecio-type	HERB	8	4
Lopatina_a17	Bryales	Bryophyte spores	BRYO	12	6
Lopatina_a17	Selaginella rupestris (L.) Spring.	Selaginella rupestris	VACR	1	0.5
Lopatina_a17	Sphagnum	Sphagnum	BRYO	1	0.5
